Events,EName,Start,Stop,peak,GOES Class,Derived Position
3,gev_20180729_2102,2018/07/29 21:02:00,21:38:00,21:21:00,A5.4
4,gev_20180729_2143,2018/07/29 21:43:00,22:10:00,21:48:00,A8.3
5,gev_20180729_2145,2018/07/29 21:45:00,21:53:00,21:48:00,B1.0
1,gev_20180728_0130,2018/07/28 01:30:00,02:10:00,01:40:00,A6.8
2,gev_20180728_1321,2018/07/28 13:21:00,13:52:00,13:40:00,A5.5
3,gev_20180729_2102,2018/07/29 21:02:00,21:38:00,21:21:00,A5.4
4,gev_20180729_2143,2018/07/29 21:43:00,22:10:00,21:48:00,A8.3
5,gev_20180729_2145,2018/07/29 21:45:00,21:53:00,21:48:00,B1.0
1,gev_20180723_0924,2018/07/23 09:24:00,11:52:00,11:06:00,A1.9
2,gev_20180728_0130,2018/07/28 01:30:00,02:10:00,01:40:00,A6.8
3,gev_20180728_1321,2018/07/28 13:21:00,13:52:00,13:40:00,A5.5
1,gev_20180723_0924,2018/07/23 09:24:00,11:52:00,11:06:00,A1.9
1,gev_20180723_0924,2018/07/23 09:24:00,11:52:00,11:06:00,A1.9
1,gev_20180723_0924,2018/07/23 09:24:00,11:52:00,11:06:00,A1.9
1,gev_20180723_0924,2018/07/23 09:24:00,11:52:00,11:06:00,A1.9
1,gev_20180723_0924,2018/07/23 09:24:00,11:52:00,11:06:00,A1.9
1,gev_20180716_1054,2018/07/16 10:54:00,12:00:00,11:12:00,A6.2
1,gev_20180716_1054,2018/07/16 10:54:00,12:00:00,11:12:00,A6.2
1,gev_20180715_0839,2018/07/15 08:39:00,08:54:00,08:47:00,B1.5
2,gev_20180715_1058,2018/07/15 10:58:00,11:15:00,11:04:00,B1.3
3,gev_20180716_1054,2018/07/16 10:54:00,12:00:00,11:12:00,A6.2
1,gev_20180715_0839,2018/07/15 08:39:00,08:54:00,08:47:00,B1.5
2,gev_20180715_1058,2018/07/15 10:58:00,11:15:00,11:04:00,B1.3
3,gev_20180716_1054,2018/07/16 10:54:00,12:00:00,11:12:00,A6.2
1,gev_20180713_0840,2018/07/13 08:40:00,09:45:00,09:16:00,A8.6
2,gev_20180715_0839,2018/07/15 08:39:00,08:54:00,08:47:00,B1.5
3,gev_20180715_1058,2018/07/15 10:58:00,11:15:00,11:04:00,B1.3
4,gev_20180716_1054,2018/07/16 10:54:00,12:00:00,11:12:00,A6.2
1,gev_20180713_0840,2018/07/13 08:40:00,09:45:00,09:16:00,A8.6
2,gev_20180715_0839,2018/07/15 08:39:00,08:54:00,08:47:00,B1.5
3,gev_20180715_1058,2018/07/15 10:58:00,11:15:00,11:04:00,B1.3
4,gev_20180716_1054,2018/07/16 10:54:00,12:00:00,11:12:00,A6.2
1,gev_20180713_0840,2018/07/13 08:40:00,09:45:00,09:16:00,A8.6
2,gev_20180715_0839,2018/07/15 08:39:00,08:54:00,08:47:00,B1.5
3,gev_20180715_1058,2018/07/15 10:58:00,11:15:00,11:04:00,B1.3
4,gev_20180716_1054,2018/07/16 10:54:00,12:00:00,11:12:00,A6.2
1,gev_20180713_0840,2018/07/13 08:40:00,09:45:00,09:16:00,A8.6
2,gev_20180715_0839,2018/07/15 08:39:00,08:54:00,08:47:00,B1.5
3,gev_20180715_1058,2018/07/15 10:58:00,11:15:00,11:04:00,B1.3
1,gev_20180707_0148,2018/07/07 01:48:00,02:20:00,02:02:00,A6.7
2,gev_20180707_0447,2018/07/07 04:47:00,05:00:00,04:51:00,B1.2
3,gev_20180707_1159,2018/07/07 11:59:00,12:12:00,12:04:00,B1.3
4,gev_20180707_2125,2018/07/07 21:25:00,21:30:00,21:27:00,B1.0
5,gev_20180707_2131,2018/07/07 21:31:00,21:42:00,21:35:00,B1.0
6,gev_20180708_0246,2018/07/08 02:46:00,02:51:00,02:49:00,B1.0
7,gev_20180713_0840,2018/07/13 08:40:00,09:45:00,09:16:00,A8.6
1,gev_20180707_0148,2018/07/07 01:48:00,02:20:00,02:02:00,A6.7
2,gev_20180707_0447,2018/07/07 04:47:00,05:00:00,04:51:00,B1.2
3,gev_20180707_1159,2018/07/07 11:59:00,12:12:00,12:04:00,B1.3
4,gev_20180707_2125,2018/07/07 21:25:00,21:30:00,21:27:00,B1.0
5,gev_20180707_2131,2018/07/07 21:31:00,21:42:00,21:35:00,B1.0
6,gev_20180708_0246,2018/07/08 02:46:00,02:51:00,02:49:00,B1.0
1,gev_20180706_0748,2018/07/06 07:48:00,11:55:00,09:25:00,A3.7
2,gev_20180706_1614,2018/07/06 16:14:00,16:56:00,16:31:00,A9.6
3,gev_20180706_1817,2018/07/06 18:17:00,19:09:00,18:30:00,A5.8
4,gev_20180706_1941,2018/07/06 19:41:00,20:07:00,20:05:00,C1.6
5,gev_20180706_2323,2018/07/06 23:23:00,00:45:00,23:58:00,A7.4
6,gev_20180707_0148,2018/07/07 01:48:00,02:20:00,02:02:00,A6.7
7,gev_20180707_0447,2018/07/07 04:47:00,05:00:00,04:51:00,B1.2
8,gev_20180707_1159,2018/07/07 11:59:00,12:12:00,12:04:00,B1.3
9,gev_20180707_2125,2018/07/07 21:25:00,21:30:00,21:27:00,B1.0
10,gev_20180707_2131,2018/07/07 21:31:00,21:42:00,21:35:00,B1.0
11,gev_20180708_0246,2018/07/08 02:46:00,02:51:00,02:49:00,B1.0
1,gev_20180706_0748,2018/07/06 07:48:00,11:55:00,09:25:00,A3.7
2,gev_20180706_1614,2018/07/06 16:14:00,16:56:00,16:31:00,A9.6
3,gev_20180706_1817,2018/07/06 18:17:00,19:09:00,18:30:00,A5.8
4,gev_20180706_1941,2018/07/06 19:41:00,20:07:00,20:05:00,C1.6
5,gev_20180706_2323,2018/07/06 23:23:00,00:45:00,23:58:00,A7.4
6,gev_20180707_0148,2018/07/07 01:48:00,02:20:00,02:02:00,A6.7
7,gev_20180707_0447,2018/07/07 04:47:00,05:00:00,04:51:00,B1.2
8,gev_20180707_1159,2018/07/07 11:59:00,12:12:00,12:04:00,B1.3
9,gev_20180707_2125,2018/07/07 21:25:00,21:30:00,21:27:00,B1.0
10,gev_20180707_2131,2018/07/07 21:31:00,21:42:00,21:35:00,B1.0
11,gev_20180708_0246,2018/07/08 02:46:00,02:51:00,02:49:00,B1.0
1,gev_20180706_0748,2018/07/06 07:48:00,11:55:00,09:25:00,A3.7
2,gev_20180706_1614,2018/07/06 16:14:00,16:56:00,16:31:00,A9.6
3,gev_20180706_1817,2018/07/06 18:17:00,19:09:00,18:30:00,A5.8
4,gev_20180706_1941,2018/07/06 19:41:00,20:07:00,20:05:00,C1.6
5,gev_20180706_2323,2018/07/06 23:23:00,00:45:00,23:58:00,A7.4
6,gev_20180707_0148,2018/07/07 01:48:00,02:20:00,02:02:00,A6.7
7,gev_20180707_0447,2018/07/07 04:47:00,05:00:00,04:51:00,B1.2
8,gev_20180707_1159,2018/07/07 11:59:00,12:12:00,12:04:00,B1.3
9,gev_20180707_2125,2018/07/07 21:25:00,21:30:00,21:27:00,B1.0
10,gev_20180707_2131,2018/07/07 21:31:00,21:42:00,21:35:00,B1.0
11,gev_20180708_0246,2018/07/08 02:46:00,02:51:00,02:49:00,B1.0
1,gev_20180703_1821,2018/07/03 18:21:00,20:06:00,19:07:00,A2.8
2,gev_20180706_0748,2018/07/06 07:48:00,11:55:00,09:25:00,A3.7
3,gev_20180706_1614,2018/07/06 16:14:00,16:56:00,16:31:00,A9.6
4,gev_20180706_1817,2018/07/06 18:17:00,19:09:00,18:30:00,A5.8
5,gev_20180706_1941,2018/07/06 19:41:00,20:07:00,20:05:00,C1.6
6,gev_20180706_2323,2018/07/06 23:23:00,00:45:00,23:58:00,A7.4
7,gev_20180707_0148,2018/07/07 01:48:00,02:20:00,02:02:00,A6.7
8,gev_20180707_0447,2018/07/07 04:47:00,05:00:00,04:51:00,B1.2
9,gev_20180707_1159,2018/07/07 11:59:00,12:12:00,12:04:00,B1.3
10,gev_20180707_2125,2018/07/07 21:25:00,21:30:00,21:27:00,B1.0
11,gev_20180707_2131,2018/07/07 21:31:00,21:42:00,21:35:00,B1.0
12,gev_20180708_0246,2018/07/08 02:46:00,02:51:00,02:49:00,B1.0
1,gev_20180703_1821,2018/07/03 18:21:00,20:06:00,19:07:00,A2.8
