harpnum,t_rec,totusjh,totusjz,absnjzh,savncpp,usflux,area_acr,meangam,meangbt,meangbz,meangbh,meanjzh,meanjzd,latdtmin,latdtmax,londtmin,londtmax,harpnum,t_rec,totbsq,totfz,epsz,totfy,totfx,epsy,epsx
2453,2013.02.09_16:00:00_TAI,33.985,744285400000.0,1.126,106035400000.0,4.398381e+20,53.933315,30.593,143.015,139.487,63.067,-0.001575,0.28962588,11.3622,14.7362,11.0661,17.9519,2460,2013.02.15_11:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2453,2013.02.09_17:00:00_TAI,34.36,779565400000.0,0.431,96398470000.0,4.493304e+20,53.644444,29.931,142.215,139.353,64.297,-0.00060434,0.26369458,11.3622,14.7362,11.6287,18.5145,2460,2013.02.15_12:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2453,2013.02.09_18:00:00_TAI,34.309,711202400000.0,2.543,91833250000.0,4.354026e+20,52.307083,28.56,151.35,152.546,63.066,-0.00394326,-0.27809596,11.3622,14.7362,12.1912,19.077101,2460,2013.02.15_13:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2453,2013.02.09_19:00:00_TAI,47.14,1044598000000.0,2.717,246469800000.0,5.381981e+20,50.956367,28.962,141.979,142.476,55.569,0.00304209,0.53911072,11.3622,14.7362,12.7538,19.6397,2460,2013.02.15_14:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2453,2013.02.09_20:00:00_TAI,41.289,941068100000.0,3.327,505556200000.0,5.846932e+20,48.873478,30.46,141.646,140.118,59.5,0.00337792,1.0025245,11.3622,14.7362,13.3164,20.202299,2460,2013.02.15_15:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2453,2013.02.09_21:00:00_TAI,37.574,838156900000.0,0.127,11969300000.0,5.368497e+20,48.380634,30.666,142.788,141.413,62.727,-0.00014652,0.02690243,11.3622,14.7362,13.879,20.764799,2460,2013.02.15_16:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2453,2013.02.09_22:00:00_TAI,34.402,729208100000.0,2.162,13566850000.0,4.87597e+20,44.674259,29.645,138.169,139.162,58.556,-0.00286027,0.03504823,11.3622,14.7362,14.4416,21.3274,2460,2013.02.15_17:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2453,2013.02.09_23:00:00_TAI,36.035,807042000000.0,1.046,143921400000.0,4.862488e+20,45.555195,28.775,129.009,131.652,51.843,-0.00128796,0.34612402,11.3622,14.7362,15.0042,21.889999,2460,2013.02.15_18:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2453,2013.02.10_00:00:00_TAI,42.056,1020853000000.0,2.334,24372210000.0,5.759196e+20,46.062111,28.529,124.731,127.34,45.63,-0.00228362,-0.04656398,11.3622,14.7362,15.5667,22.4526,2460,2013.02.15_19:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2453,2013.02.10_01:00:00_TAI,39.293,983492100000.0,3.376,450774200000.0,5.941537e+20,46.269985,29.411,122.637,125.152,44.808,0.00307495,0.80149359,11.3622,14.7362,16.129299,23.0152,2460,2013.02.15_20:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2453,2013.02.10_02:00:00_TAI,37.088,977499800000.0,1.503,384225300000.0,6.017323e+20,44.453369,29.474,115.332,117.361,43.243,0.00129717,0.64655548,11.3622,14.7362,16.6919,23.577801,2460,2013.02.15_21:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2453,2013.02.10_03:00:00_TAI,36.11,933979000000.0,2.216,484406400000.0,5.635765e+20,45.827026,29.434,115.366,116.993,41.872,0.0020538,0.87619787,11.3622,14.7362,17.254499,24.140301,2460,2013.02.15_22:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2453,2013.02.10_04:00:00_TAI,30.486,765463800000.0,0.331,135040600000.0,4.947504e+20,44.160404,29.015,112.95,116.941,41.549,-0.0003671,0.29215455,11.3622,14.7362,17.817101,24.7029,2460,2013.02.17_00:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2453,2013.02.10_05:00:00_TAI,30.238,736362200000.0,1.638,106859200000.0,4.379757e+20,42.984856,29.17,122.329,124.067,46.726,-0.0021464,0.27327019,11.3622,14.7362,18.3797,25.265499,2460,2013.02.17_01:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2453,2013.02.10_06:00:00_TAI,34.432,821979200000.0,1.242,121872900000.0,4.796712e+20,42.510712,29.041,123.843,122.488,50.219,-0.00150343,0.28612339,11.3622,14.7362,18.942301,25.8281,2462,2013.02.07_02:00:00_TAI,176110000.0,-4.8497,-0.0522,-45.177,-9.5551,0.2433,0.0515
2453,2013.02.10_07:00:00_TAI,37.633,960618800000.0,2.376,379020800000.0,6.013899e+20,42.182957,29.192,120.29,118.215,47.548,0.0021268,0.6619913,11.3622,14.7362,19.504801,26.390699,2462,2013.02.07_16:00:00_TAI,167730000.0,-14.127,-0.1598,-44.341,-11.967,0.2507,0.0677
2453,2013.02.10_08:00:00_TAI,42.633,1097076000000.0,0.381,194709700000.0,6.574943e+20,42.902645,29.057,119.099,118.711,45.624,0.00030708,0.30608994,11.3622,14.7362,20.0674,26.9533,2462,2013.02.07_17:00:00_TAI,174410000.0,-11.985,-0.1303,-43.169,-12.403,0.2347,0.0674
2453,2013.02.10_09:00:00_TAI,44.868,1024436000000.0,4.533,121058400000.0,5.870748e+20,45.05254,27.314,123.699,125.989,42.599,-0.00462534,-0.2409952,11.3622,14.7362,20.629999,27.5158,2462,2013.02.07_18:00:00_TAI,186120000.0,-8.8074,-0.0898,-47.121,-15.345,0.2401,0.0782
2453,2013.02.10_10:00:00_TAI,44.833,958107200000.0,6.42,204736100000.0,5.582706e+20,45.135006,27.348,136.15,137.391,51.717,-0.00749067,-0.46609423,11.3622,14.7362,21.1926,28.0784,2462,2013.02.07_19:00:00_TAI,195090000.0,-6.4275,-0.0625,-44.206,-22.737,0.2149,0.1105
2453,2013.02.10_11:00:00_TAI,42.608,940498200000.0,2.98,33804090000.0,5.866164e+20,43.859051,28.621,136.363,134.151,55.058,-0.00323532,-0.07161487,11.3622,14.7362,21.755199,28.641001,2462,2013.02.07_20:00:00_TAI,190270000.0,-12.407,-0.1237,-46.405,-21.203,0.2313,0.1057
2453,2013.02.10_12:00:00_TAI,35.822,828267700000.0,3.614,507891500000.0,5.981606e+20,45.905052,28.088,132.835,130.216,51.252,0.00378878,1.03886545,11.3622,14.7362,22.317801,29.2036,2462,2013.02.07_21:00:00_TAI,190100000.0,-13.061,-0.1303,-47.927,-22.972,0.2391,0.1146
2453,2013.02.10_13:00:00_TAI,40.021,939000100000.0,1.174,242335300000.0,6.411721e+20,49.582561,28.63,122.196,119.286,48.012,0.00107765,0.43428555,11.3622,14.7362,22.880301,29.766199,2462,2013.02.07_22:00:00_TAI,194660000.0,-10.64,-0.1037,-49.566,-26.218,0.2415,0.1277
2453,2013.02.10_14:00:00_TAI,40.406,929662900000.0,3.988,361584300000.0,6.824277e+20,48.485359,28.994,124.969,122.007,50.91,0.00358911,0.63523507,11.3622,14.7362,23.4429,30.3288,2462,2013.02.07_23:00:00_TAI,189360000.0,-6.5463,-0.0656,-42.843,-31.563,0.2146,0.1581
2453,2013.02.10_15:00:00_TAI,44.633,990536700000.0,0.048,69904940000.0,6.907342e+20,47.244766,28.608,136.41,133.769,54.33,4.464e-05,0.12741145,11.3622,14.7362,24.005501,30.891399,2462,2013.02.08_00:00:00_TAI,178480000.0,-6.7531,-0.0718,-37.669,-34.178,0.2002,0.1816
2453,2013.02.10_16:00:00_TAI,46.056,975967600000.0,0.11,257602100000.0,7.153848e+20,47.518227,28.778,138.95,138.326,54.521,0.0001035,0.47132552,11.3622,14.7362,24.5681,31.453899,2462,2013.02.08_01:00:00_TAI,175760000.0,-9.3808,-0.1012,-35.684,-33.945,0.1926,0.1832
2453,2013.02.10_17:00:00_TAI,53.799,1134780000000.0,9.944,499630500000.0,7.37141e+20,49.595322,28.102,134.682,133.99,53.536,-0.00908917,-0.89167047,11.3622,14.7362,25.130699,32.016499,2462,2013.02.08_02:00:00_TAI,181910000.0,-9.1467,-0.0954,-34.371,-35.048,0.1792,0.1827
2453,2013.02.10_18:00:00_TAI,53.786,1054178000000.0,3.675,75852420000.0,7.232412e+20,45.903179,28.067,143.368,145.229,55.194,-0.00363112,-0.14634801,11.3622,14.7362,25.6933,32.579102,2462,2013.02.08_03:00:00_TAI,184840000.0,-6.1865,-0.0635,-32.884,-37.159,0.1687,0.1907
2453,2013.02.10_19:00:00_TAI,47.159,1072744000000.0,0.147,117381300000.0,8.07332e+20,43.5201,29.627,131.873,131.224,49.794,0.00011241,0.17482558,11.3622,14.7362,26.2558,33.141701,2462,2013.02.08_04:00:00_TAI,206240000.0,-14.545,-0.1338,-41.707,-41.081,0.1918,0.1889
2453,2013.02.10_20:00:00_TAI,45.145,964118300000.0,1.45,89061210000.0,7.766613e+20,43.52338,28.76,132.459,130.532,50.184,-0.00117542,0.14092177,11.3622,14.7362,26.818399,33.7043,2462,2013.02.08_05:00:00_TAI,227370000.0,-16.847,-0.1405,-52.781,-39.602,0.2202,0.1652
2453,2013.02.10_21:00:00_TAI,43.147,884448100000.0,6.628,124794400000.0,7.102413e+20,42.562527,29.169,136.64,134.882,55.756,-0.00622337,-0.2287865,11.3622,14.7362,27.381001,34.266899,2462,2013.02.08_06:00:00_TAI,237630000.0,-23.625,-0.1886,-57.827,-37.303,0.2308,0.1489
2453,2013.02.10_22:00:00_TAI,50.745,1012187000000.0,7.303,196956400000.0,7.236919e+20,44.061054,28.541,136.212,135.77,53.96,-0.0068314,-0.35970238,11.3622,14.7362,27.9436,34.829399,2462,2013.02.08_07:00:00_TAI,249330000.0,-32.225,-0.2452,-57.153,-41.704,0.2174,0.1586
2453,2013.02.10_23:00:00_TAI,48.514,1009119000000.0,3.01,12870760000.0,7.728445e+20,43.04213,28.737,130.748,131.154,51.133,-0.0024998,0.02086807,11.3622,14.7362,28.506201,35.391998,2462,2013.02.08_08:00:00_TAI,261390000.0,-31.296,-0.2271,-50.898,-44.946,0.1847,0.1631
2453,2013.02.11_00:00:00_TAI,43.811,929568800000.0,2.358,87826810.0,7.674615e+20,40.500313,28.22,126.114,125.119,49.476,-0.00196307,-0.00014273,11.3622,14.7362,29.0688,35.954601,2462,2013.02.08_09:00:00_TAI,278370000.0,-33.914,-0.2311,-50.784,-49.236,0.173,0.1678
2453,2013.02.11_01:00:00_TAI,43.096,941966000000.0,2.343,104265100000.0,7.885308e+20,39.089581,28.983,122.734,120.952,47.779,-0.00180074,0.15640318,11.3622,14.7362,29.6313,36.5172,2462,2013.02.08_10:00:00_TAI,266330000.0,-33.619,-0.2394,-50.538,-44.13,0.18,0.1572
2453,2013.02.11_02:00:00_TAI,40.319,884526700000.0,2.714,34731570000.0,7.696107e+20,39.071949,28.851,116.845,115.199,46.917,-0.00214865,0.05365859,11.3622,14.7362,30.193899,37.0798,2462,2013.02.08_11:00:00_TAI,268740000.0,-41.642,-0.2939,-57.502,-45.773,0.2029,0.1615
2453,2013.02.11_03:00:00_TAI,41.747,926570000000.0,2.964,56175570000.0,7.795005e+20,35.881168,27.89,122.761,121.643,46.622,-0.00233418,-0.08629735,11.3622,14.7362,30.7565,37.642399,2462,2013.02.08_12:00:00_TAI,256880000.0,-42.553,-0.3142,-56.869,-43.598,0.21,0.161
2453,2013.02.11_04:00:00_TAI,44.8,978618600000.0,2.165,126485000000.0,7.807644e+20,37.251678,27.805,125.454,124.681,47.701,-0.00174207,0.19850086,11.3622,14.7362,31.319099,38.204899,2462,2013.02.08_13:00:00_TAI,243390000.0,-37.674,-0.2936,-46.362,-45.201,0.1807,0.1761
2453,2013.02.11_05:00:00_TAI,50.799,1058353000000.0,8.389,163167900000.0,7.179336e+20,35.2589,27.714,137.351,137.988,51.923,-0.00771763,-0.2927855,11.3622,14.7362,31.881701,38.767502,2462,2013.02.08_14:00:00_TAI,249600000.0,-37.774,-0.2871,-49.454,-47.219,0.1879,0.1794
2453,2013.02.11_06:00:00_TAI,47.648,975543100000.0,12.591,397629100000.0,7.149232e+20,35.630474,28.112,138.767,138.049,51.605,-0.01176711,-0.72409344,11.3622,14.7362,32.444302,39.330101,2462,2013.02.08_15:00:00_TAI,266620000.0,-39.578,-0.2816,-50.277,-51.392,0.1788,0.1828
2453,2013.02.11_07:00:00_TAI,42.928,890385900000.0,4.17,42467480000.0,7.770474e+20,36.530941,27.101,125.669,124.219,45.925,-0.0035548,-0.07060575,11.3622,14.7362,33.006802,39.8927,2462,2013.02.08_16:00:00_TAI,268630000.0,-40.664,-0.2871,-52.62,-53.678,0.1858,0.1895
2453,2013.02.11_08:00:00_TAI,41.987,886779200000.0,1.799,36596510000.0,8.261435e+20,37.076679,26.656,123.847,123.875,42.151,-0.00141646,0.05619643,11.3622,14.7362,33.569401,40.455299,2462,2013.02.08_17:00:00_TAI,270850000.0,-33.539,-0.2349,-42.289,-56.524,0.1481,0.1979
2453,2013.02.11_09:00:00_TAI,45.339,998505100000.0,5.621,263256800000.0,8.185019e+20,36.257088,26.546,126.559,126.405,43.995,-0.00449663,-0.41072267,11.3622,14.7362,34.132,41.017899,2462,2013.02.08_18:00:00_TAI,267190000.0,-25.547,-0.1814,-35.274,-57.846,0.1252,0.2053
2453,2013.02.11_10:00:00_TAI,41.57,850674800000.0,6.127,170499800000.0,7.012871e+20,32.670116,26.347,130.442,130.934,45.212,-0.00596633,-0.32378253,11.3622,14.7362,34.694599,41.580399,2462,2013.02.08_19:00:00_TAI,262410000.0,-31.023,-0.2242,-42.044,-61.495,0.152,0.2223
2453,2013.02.11_11:00:00_TAI,40.834,855652700000.0,5.028,109559100000.0,6.844944e+20,33.350964,25.711,125.071,124.387,44.353,-0.00506861,-0.21541244,11.3622,14.7362,35.257198,42.143002,2462,2013.02.08_20:00:00_TAI,259080000.0,-33.769,-0.2472,-46.752,-61.438,0.1711,0.2249
2453,2013.02.11_12:00:00_TAI,37.278,820578200000.0,1.498,164937700000.0,7.109014e+20,31.063282,26.239,118.348,117.952,40.784,-0.00137097,0.29435879,11.3622,14.7362,35.819801,42.705601,2462,2013.02.08_21:00:00_TAI,266340000.0,-34.31,-0.2444,-46.379,-64.081,0.1652,0.2282
2453,2013.02.11_13:00:00_TAI,36.693,816462200000.0,4.062,222839300000.0,7.003647e+20,28.548326,26.62,116.293,114.418,41.414,-0.00366249,-0.39200142,11.3622,14.7362,36.382301,43.2682,2462,2013.02.08_22:00:00_TAI,276790000.0,-29.652,-0.2032,-37.709,-69.02,0.1292,0.2365
2453,2013.02.11_14:00:00_TAI,34.644,782298700000.0,0.695,6748707000.0,6.786673e+20,29.300356,26.236,117.47,116.23,41.558,-0.00065763,-0.01245735,11.3622,14.7362,36.944901,43.830799,2462,2013.02.08_23:00:00_TAI,249040000.0,-28.68,-0.2184,-24.274,-69.052,0.0924,0.263
2453,2013.02.11_15:00:00_TAI,33.27,730569700000.0,0.902,45569740000.0,6.400894e+20,26.693676,25.67,113.069,112.02,40.401,-0.0009082,-0.08954857,11.3622,14.7362,37.5075,44.393398,2462,2013.02.09_00:00:00_TAI,234140000.0,-28.575,-0.2315,-27.176,-65.969,0.1101,0.2672
2453,2013.02.11_16:00:00_TAI,31.425,705858600000.0,6.545,403753200000.0,5.813532e+20,23.191137,25.82,109.223,108.226,40.616,-0.00720815,-0.86777532,11.3622,14.7362,38.070099,44.955898,2462,2013.02.09_01:00:00_TAI,239590000.0,-31.796,-0.2517,-31.103,-65.739,0.1231,0.2602
2453,2013.02.11_17:00:00_TAI,30.712,730527800000.0,4.974,233742300000.0,5.945666e+20,21.097582,26.757,97.866,98.073,38.045,-0.00508555,-0.46645805,11.3622,14.7362,38.632702,45.518501,2462,2013.02.09_02:00:00_TAI,231910000.0,-28.323,-0.2317,-27.343,-65.837,0.1118,0.2692
2453,2013.02.11_18:00:00_TAI,32.143,803773600000.0,4.423,269062800000.0,6.883583e+20,19.153496,26.216,94.106,93.479,34.562,-0.00361361,-0.42905334,11.3622,14.7362,39.195301,46.0811,2462,2013.02.09_03:00:00_TAI,231920000.0,-30.378,-0.2485,-29.018,-66.914,0.1187,0.2736
2453,2013.02.11_19:00:00_TAI,28.983,716198100000.0,2.633,50861280000.0,6.832568e+20,19.329237,25.556,96.773,95.981,35.503,-0.00220558,-0.08314437,11.3622,14.7362,39.757801,46.6437,2462,2013.02.09_04:00:00_TAI,245060000.0,-32.727,-0.2533,-24.655,-70.046,0.0954,0.2711
2453,2013.02.11_20:00:00_TAI,24.278,548204600000.0,0.777,3691913000.0,5.535809e+20,16.906399,24.865,100.909,99.884,38.232,-0.00086428,-0.00801563,11.3622,14.7362,40.3204,47.206299,2462,2013.02.09_05:00:00_TAI,270240000.0,-29.885,-0.2098,-27.792,-78.514,0.0975,0.2756
2453,2013.02.11_21:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,40.883053,47.768852,2462,2013.02.09_08:00:00_TAI,281600000.0,-42.929,-0.2892,-37.682,-76.212,0.1269,0.2567
2453,2013.02.11_22:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,41.445637,48.331436,2462,2013.02.09_09:00:00_TAI,304060000.0,-40.2,-0.2508,-24.967,-86.522,0.0779,0.2699
2453,2013.02.11_23:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,42.008217,48.894016,2462,2013.02.09_10:00:00_TAI,300410000.0,-36.577,-0.231,-20.615,-81.416,0.0651,0.257
2453,2013.02.12_00:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,42.570801,49.4566,2462,2013.02.09_11:00:00_TAI,296120000.0,-46.497,-0.2978,-32.628,-78.428,0.1045,0.2512
2453,2013.02.12_01:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,43.133385,50.019184,2462,2013.02.09_12:00:00_TAI,288970000.0,-49.33,-0.3238,-33.911,-76.981,0.1113,0.2527
2453,2013.02.12_02:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,43.695969,50.581768,2462,2013.02.09_13:00:00_TAI,297770000.0,-51.767,-0.3298,-33.834,-83.014,0.1078,0.2644
2453,2013.02.12_03:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,44.258553,51.144352,2462,2013.02.09_14:00:00_TAI,290210000.0,-52.166,-0.341,-28.968,-78.908,0.0947,0.2579
2453,2013.02.12_04:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,44.821136,51.706936,2462,2013.02.09_15:00:00_TAI,298870000.0,-51.524,-0.327,-30.851,-82.062,0.0979,0.2604
2453,2013.02.12_05:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,45.38372,52.269516,2462,2013.02.09_16:00:00_TAI,306660000.0,-47.284,-0.2925,-25.078,-84.178,0.0776,0.2603
2453,2013.02.12_06:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,45.946301,52.8321,2462,2013.02.09_17:00:00_TAI,334010000.0,-45.517,-0.2585,-13.336,-93.882,0.0379,0.2666
2453,2013.02.12_07:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,46.508884,53.394684,2462,2013.02.09_22:00:00_TAI,364940000.0,-60.588,-0.3149,-6.369,-107.34,0.0166,0.279
2453,2013.02.12_08:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,47.071468,53.957268,2462,2013.02.09_23:00:00_TAI,337390000.0,-59.894,-0.3367,-5.8711,-98.035,0.0165,0.2756
2453,2013.02.12_09:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,47.634052,54.519852,2462,2013.02.10_01:00:00_TAI,332950000.0,-68.414,-0.3898,-13.349,-93.433,0.038,0.2661
2453,2013.02.12_10:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,48.196636,55.082436,2462,2013.02.10_02:00:00_TAI,336740000.0,-67.283,-0.379,-14.489,-96.887,0.0408,0.2729
2453,2013.02.12_11:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,48.759216,55.64502,2462,2013.02.11_01:00:00_TAI,353660000.0,-91.287,-0.4896,4.2453,-100.83,-0.0114,0.2704
2453,2013.02.12_12:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,49.3218,56.2076,2462,2013.02.11_02:00:00_TAI,364710000.0,-96.028,-0.4994,3.7072,-103.04,-0.0096,0.268
2453,2013.02.12_13:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,49.884384,56.770184,2463,2013.02.07_02:00:00_TAI,622960000.0,-89.692,-0.2731,-102.78,165.86,0.1565,-0.2525
2453,2013.02.12_14:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,50.446968,57.332767,2463,2013.02.07_16:00:00_TAI,498150000.0,-59.278,-0.2257,-100.07,121.52,0.1905,-0.2314
2453,2013.02.12_15:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,51.009552,57.895351,2463,2013.02.07_17:00:00_TAI,481690000.0,-68.726,-0.2706,-102.32,113.36,0.2015,-0.2232
2453,2013.02.12_16:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,51.572136,58.457935,2463,2013.02.07_18:00:00_TAI,485170000.0,-61.726,-0.2413,-107.78,110.74,0.2107,-0.2165
2453,2013.02.12_17:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,52.13472,59.020515,2463,2013.02.07_19:00:00_TAI,534550000.0,-48.81,-0.1732,-112.25,124.06,0.1992,-0.2201
2453,2013.02.12_18:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,52.697304,59.583099,2463,2013.02.07_20:00:00_TAI,569660000.0,-38.442,-0.128,-114.8,132.17,0.1911,-0.2201
2453,2013.02.12_19:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,53.259884,60.145683,2463,2013.02.07_21:00:00_TAI,543210000.0,-50.579,-0.1766,-118.91,122.29,0.2076,-0.2135
2453,2013.02.12_20:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,11.3622,14.7362,53.822468,60.708267,2463,2013.02.07_22:00:00_TAI,528490000.0,-60.726,-0.218,-119.92,112.35,0.2152,-0.2016
2458,2013.02.04_20:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-38.4282,-36.558102,-53.121342,-45.553444,2463,2013.02.07_23:00:00_TAI,539780000.0,-58.997,-0.2073,-122.83,113.64,0.2158,-0.1997
2458,2013.02.04_21:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-38.4282,-36.558102,-52.58802,-45.020123,2463,2013.02.08_00:00:00_TAI,565410000.0,-53.729,-0.1803,-132.8,121.36,0.2228,-0.2036
2458,2013.02.04_22:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-38.4282,-36.558102,-52.054699,-44.486801,2463,2013.02.08_01:00:00_TAI,559660000.0,-47.527,-0.1611,-125.14,124.51,0.2121,-0.211
2458,2013.02.04_23:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-38.4282,-36.558102,-51.521378,-43.953484,2463,2013.02.08_02:00:00_TAI,544640000.0,-43.193,-0.1504,-126.08,119.61,0.2196,-0.2083
2458,2013.02.05_00:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-38.4282,-36.558102,-50.98806,-43.420158,2463,2013.02.08_03:00:00_TAI,540170000.0,-41.406,-0.1454,-130.15,113.84,0.2285,-0.1999
2458,2013.02.05_01:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-38.4282,-36.558102,-50.454739,-42.886841,2463,2013.02.08_04:00:00_TAI,543620000.0,-48.472,-0.1691,-135.65,111.45,0.2367,-0.1944
2458,2013.02.05_02:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-38.4282,-36.558102,-49.921417,-42.353519,2463,2013.02.08_05:00:00_TAI,534330000.0,-56.246,-0.1997,-136.39,104.07,0.2421,-0.1847
2458,2013.02.05_03:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-38.4282,-36.558102,-49.388096,-41.820198,2463,2013.02.08_06:00:00_TAI,533250000.0,-54.913,-0.1953,-138.01,99.941,0.2455,-0.1778
2458,2013.02.05_04:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-38.4282,-36.558102,-48.854774,-41.286877,2463,2013.02.08_07:00:00_TAI,546440000.0,-40.911,-0.142,-136.28,107.31,0.2365,-0.1863
2458,2013.02.05_05:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-38.4282,-36.558102,-48.321453,-40.753555,2463,2013.02.08_08:00:00_TAI,550440000.0,-32.204,-0.111,-135.45,106.19,0.2334,-0.183
2458,2013.02.05_06:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-38.4282,-36.558102,-47.788132,-40.220238,2463,2013.02.08_09:00:00_TAI,502980000.0,-43.82,-0.1653,-134.93,90.488,0.2544,-0.1706
2458,2013.02.05_07:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-38.4282,-36.558102,-47.254814,-39.686916,2463,2013.02.08_10:00:00_TAI,466590000.0,-52.884,-0.215,-123.15,80.283,0.2503,-0.1632
2458,2013.02.05_08:00:00_TAI,0.0,0.0,0.0,0.0,0.0,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-38.4282,-36.558102,-46.721493,-39.153595,2463,2013.02.08_11:00:00_TAI,442010000.0,-47.14,-0.2023,-116.75,78.497,0.2505,-0.1684
