,0,1,2,3,4,5
0,harpnum,,noaa_ars,latdtmin,londtmin,latdtmax,londtmax
0,12,11068,-23.5504,-67.785202,-16.6392,-51.907501
0,12,11068,-23.5504,-67.228699,-16.6392,-51.351002
0,12,11068,-23.5504,-66.672203,-16.6392,-50.794498
0,12,11068,-23.5504,-66.1157,-16.6392,-50.237999
0,12,11068,-23.5504,-65.559196,-16.6392,-49.681499
0,12,11068,-23.5504,-65.002701,-16.6392,-49.125
0,12,11068,-23.5504,-64.446198,-16.6392,-48.568501
0,12,11068,-23.5504,-63.889702,-16.6392,-48.012001
0,12,11068,-23.5504,-63.333199,-16.6392,-47.455502
0,12,11068,-23.5504,-62.776699,-16.6392,-46.898998
0,12,11068,-23.5504,-62.2202,-16.6392,-46.342499
0,12,11068,-23.5504,-61.6637,-16.6392,-45.785999
0,12,11068,-23.5504,-61.107201,-16.6392,-45.2295
0,12,11068,-23.5504,-60.550701,-16.6392,-44.673
0,12,11068,-23.5504,-59.994202,-16.6392,-44.116501
0,12,11068,-23.5504,-59.437698,-16.6392,-43.560001
0,12,11068,-23.5504,-58.881199,-16.6392,-43.003502
0,12,11068,-23.5504,-58.324799,-16.6392,-42.447102
0,12,11068,-23.5504,-57.768299,-16.6392,-41.890598
0,12,11068,-23.5504,-57.2118,-16.6392,-41.334099
0,12,11068,-23.5504,-56.6553,-16.6392,-40.777599
0,12,11068,-23.5504,-56.098801,-16.6392,-40.2211
0,12,11068,-23.5504,-55.542301,-16.6392,-39.6646
0,12,11068,-23.5504,-54.985802,-16.6392,-39.108101
0,12,11068,-23.5504,-54.429298,-16.6392,-38.551601
0,12,11068,-23.5504,-53.872799,-16.6392,-37.995098
0,12,11068,-23.5504,-53.316299,-16.6392,-37.438599
0,12,11068,-23.5504,-52.7598,-16.6392,-36.882099
0,12,11068,-23.5504,-52.2033,-16.6392,-36.3256
0,12,11068,-23.5504,-51.646801,-16.6392,-35.7691
0,12,11068,-23.5504,-51.090302,-16.6392,-35.212601
0,12,11068,-23.5504,-50.533798,-16.6392,-34.656101
0,12,11068,-23.5504,-49.977299,-16.6392,-34.099602
0,12,11068,-23.5504,-49.420799,-16.6392,-33.543098
0,12,11068,-23.5504,-48.8643,-16.6392,-32.986599
0,12,11068,-23.5504,-48.3078,-16.6392,-32.430099
0,12,11068,-23.5504,-47.751301,-16.6392,-31.8736
0,12,11068,-23.5504,-47.194801,-16.6392,-31.317101
0,12,11068,-23.5504,-46.638401,-16.6392,-30.7607
0,12,11068,-23.5504,-46.081902,-16.6392,-30.204201
0,12,11068,-23.5504,-45.525398,-16.6392,-29.647699
0,12,11068,-23.5504,-44.968899,-16.6392,-29.0912
0,12,11068,-23.5504,-44.412399,-16.6392,-28.5347
0,12,11068,-23.5504,-43.8559,-16.6392,-27.978201
0,12,11068,-23.5504,-43.2994,-16.6392,-27.4217
0,12,11068,-23.5504,-42.742901,-16.6392,-26.8652
0,12,11068,-23.5504,-42.186401,-16.6392,-26.308701
0,12,11068,-23.5504,-41.629902,-16.6392,-25.752199
0,12,11068,-23.5504,-41.073399,-16.6392,-25.1957
0,12,11068,-23.5504,-40.516899,-16.6392,-24.6392
0,12,11068,-23.5504,-39.9604,-16.6392,-24.082701
0,12,11068,-23.5504,-39.4039,-16.6392,-23.526199
0,12,11068,-23.5504,-38.847401,-16.6392,-22.9697
0,12,11068,-23.5504,-38.290901,-16.6392,-22.4132
0,12,11068,-23.5504,-37.734402,-16.6392,-21.856701
0,12,11068,-23.5504,-37.177898,-16.6392,-21.3002
0,12,11068,-23.5504,-36.621399,-16.6392,-20.7437
0,12,11068,-23.5504,-36.064899,-16.6392,-20.187201
0,12,11068,-23.5504,-35.5084,-16.6392,-19.630699
0,12,11068,-23.5504,-34.952,-16.6392,-19.0742
0,12,11068,-23.5504,-34.3955,-16.6392,-18.517799
0,12,11068,-23.5504,-33.839001,-16.6392,-17.9613
0,12,11068,-23.5504,-33.282501,-16.6392,-17.4048
0,12,11068,-23.5504,-32.726002,-16.6392,-16.848301
0,12,11068,-23.5504,-32.169498,-16.6392,-16.2918
0,12,11068,-23.5504,-31.613001,-16.6392,-15.7353
0,12,11068,-23.5504,-31.056499,-16.6392,-15.1788
0,12,11068,-23.5504,-30.5,-16.6392,-14.6223
0,12,11068,-23.5504,-29.943501,-16.6392,-14.0658
0,12,11068,-23.5504,-29.386999,-16.6392,-13.5093
0,12,11068,-23.5504,-28.8305,-16.6392,-12.9528
0,12,11068,-23.5504,-28.274,-16.6392,-12.3963
0,12,11068,-23.5504,-27.717501,-16.6392,-11.8398
0,12,11068,-23.5504,-27.160999,-16.6392,-11.2833
0,12,11068,-23.5504,-26.6045,-16.6392,-10.7268
0,12,11068,-23.5504,-26.048,-16.6392,-10.1703
0,12,11068,-23.5504,-25.491501,-16.6392,-9.6138
0,12,11068,-23.5504,-24.934999,-16.6392,-9.0573
0,12,11068,-23.5504,-24.3785,-16.6392,-8.5008
0,12,11068,-23.5504,-23.822001,-16.6392,-7.9443
0,12,11068,-23.5504,-23.265499,-16.6392,-7.3878
0,12,11068,-23.5504,-22.709101,-16.6392,-6.8314
0,12,11068,-23.5504,-22.152599,-16.6392,-6.2749
0,12,11068,-23.5504,-21.5961,-16.6392,-5.7184
0,12,11068,-23.5504,-21.0396,-16.6392,-5.1619
0,12,11068,-23.5504,-20.483101,-16.6392,-4.6054
0,12,11068,-23.5504,-19.9266,-16.6392,-4.0489
0,12,11068,-23.5504,-19.3701,-16.6392,-3.4924
0,12,11068,-23.5504,-18.813601,-16.6392,-2.9359
0,12,11068,-23.5504,-18.257099,-16.6392,-2.3794
0,12,11068,-23.5504,-17.7006,-16.6392,-1.8229
0,12,11068,-23.5504,-17.1441,-16.6392,-1.2664
0,12,11068,-23.5504,-16.587601,-16.6392,-0.7099
0,12,11068,-23.5504,-16.031099,-16.6392,-0.1534
0,12,11068,-23.5504,-15.4746,-16.6392,0.4031
0,12,11068,-23.5504,-14.9181,-16.6392,0.9596
0,12,11068,-23.5504,-14.3616,-16.6392,1.5161
0,12,11068,-23.5504,-13.8051,-16.6392,2.0726
0,12,11068,-23.5504,-13.2486,-16.6392,2.6291
0,12,11068,-23.5504,-12.6921,-16.6392,3.1856
0,12,11068,-23.5504,-12.1356,-16.6392,3.7421
0,12,11068,-23.5504,-11.5791,-16.6392,4.2986
0,12,11068,-23.5504,-11.0227,-16.6392,4.8551
0,12,11068,-23.5504,-10.4662,-16.6392,5.4115
0,12,11068,-23.5504,-9.9097,-16.6392,5.968
0,12,11068,-23.5504,-9.3532,-16.6392,6.5245
0,12,11068,-23.5504,-8.7967,-16.6392,7.081
0,12,11068,-23.5504,-8.2402,-16.6392,7.6375
0,12,11068,-23.5504,-7.6837,-16.6392,8.194
0,12,11068,-23.5504,-7.1272,-16.6392,8.7505
0,12,11068,-23.5504,-6.5707,-16.6392,9.307
0,12,11068,-23.5504,-6.0142,-16.6392,9.8635
0,12,11068,-23.5504,-5.4577,-16.6392,10.42
0,12,11068,-23.5504,-4.9012,-16.6392,10.9765
0,12,11068,-23.5504,-4.3447,-16.6392,11.533
0,12,11068,-23.5504,-3.7882,-16.6392,12.0895
0,12,11068,-23.5504,-3.2317,-16.6392,12.646
0,12,11068,-23.5504,-2.6752,-16.6392,13.2025
0,12,11068,-23.5504,-2.1187,-16.6392,13.759
0,12,11068,-23.5504,-1.5622,-16.6392,14.3155
0,12,11068,-23.5504,-1.0057,-16.6392,14.872
0,12,11068,-23.5504,-0.4492,-16.6392,15.4285
0,12,11068,-23.5504,0.1073,-16.6392,15.985
0,12,11068,-23.5504,0.6638,-16.6392,16.5415
0,12,11068,-23.5504,1.2202,-16.6392,17.0979
0,12,11068,-23.5504,1.7767,-16.6392,17.6544
0,12,11068,-23.5504,2.3332,-16.6392,18.210899
0,12,11068,-23.5504,2.8897,-16.6392,18.767401
0,12,11068,-23.5504,3.4462,-16.6392,19.3239
0,12,11068,-23.5504,4.0027,-16.6392,19.8804
0,12,11068,-23.5504,4.5592,-16.6392,20.436899
0,12,11068,-23.5504,5.1157,-16.6392,20.993401
0,12,11068,-23.5504,5.6722,-16.6392,21.5499
0,12,11068,-23.5504,6.2287,-16.6392,22.1064
0,12,11068,-23.5504,6.7852,-16.6392,22.662901
0,12,11068,-23.5504,7.3417,-16.6392,23.2194
0,12,11068,-23.5504,7.8982,-16.6392,23.7759
0,12,11068,-23.5504,8.4547,-16.6392,24.332399
0,12,11068,-23.5504,9.0112,-16.6392,24.888901
0,12,11068,-23.5504,9.5677,-16.6392,25.4454
0,12,11068,-23.5504,10.1242,-16.6392,26.0019
0,12,11068,-23.5504,10.6807,-16.6392,26.558399
0,12,11068,-23.5504,11.2372,-16.6392,27.114901
0,12,11068,-23.5504,11.7937,-16.6392,27.6714
0,12,11068,-23.5504,12.3502,-16.6392,28.2279
0,12,11068,-23.5504,12.9066,-16.6392,28.7843
0,12,11068,-23.5504,13.4631,-16.6392,29.340799
0,12,11068,-23.5504,14.0196,-16.6392,29.897301
0,12,11068,-23.5504,14.5761,-16.6392,30.4538
0,12,11068,-23.5504,15.1326,-16.6392,31.0103
0,12,11068,-23.5504,15.6891,-16.6392,31.566799
0,12,11068,-23.5504,16.2456,-16.6392,32.123299
0,12,11068,-23.5504,16.802099,-16.6392,32.679798
0,12,11068,-23.5504,17.358601,-16.6392,33.236301
0,12,11068,-23.5504,17.9151,-16.6392,33.792801
0,12,11068,-23.5504,18.4716,-16.6392,34.3493
0,12,11068,-23.5504,19.028099,-16.6392,34.9058
0,12,11068,-23.5504,19.5846,-16.6392,35.462299
0,12,11068,-23.5504,20.1411,-16.6392,36.018799
0,12,11068,-23.5504,20.697599,-16.6392,36.575298
0,12,11068,-23.5504,21.254101,-16.6392,37.131802
0,12,11068,-23.5504,21.8106,-16.6392,37.688301
0,12,11068,-23.5504,22.3671,-16.6392,38.244801
0,12,11068,-23.5504,22.923599,-16.6392,38.8013
0,12,11068,-23.5504,23.480101,-16.6392,39.3578
0,12,11068,-23.5504,24.0366,-16.6392,39.914299
0,12,11068,-23.5504,24.593,-16.6392,40.470798
0,12,11068,-23.5504,25.1495,-16.6392,41.027199
0,12,11068,-23.5504,25.705999,-16.6392,41.583698
0,12,11068,-23.5504,26.262501,-16.6392,42.140202
0,12,11068,-23.5504,26.819,-16.6392,42.696701
0,12,11068,-23.5504,27.3755,-16.6392,43.253201
0,12,11068,-23.5504,27.931999,-16.6392,43.8097
0,12,11068,-23.5504,28.488501,-16.6392,44.366199
0,12,11068,-23.5504,29.045,-16.6392,44.922699
0,12,11068,-23.5504,29.6015,-16.6392,45.479198
0,12,11068,-23.5504,30.158001,-16.6392,46.035702
0,12,11068,-23.5504,30.7145,-16.6392,46.592201
0,12,11068,-23.5504,31.271,-16.6392,47.148701
0,12,11068,-23.5504,31.827499,-16.6392,47.7052
0,12,11068,-23.5504,32.383999,-16.6392,48.2617
0,12,11068,-23.5504,32.940498,-16.6392,48.818199
0,12,11068,-23.5504,33.497002,-16.6392,49.374699
0,12,11068,-23.5504,34.053501,-16.6392,49.931198
0,12,11068,-23.5504,34.610001,-16.6392,50.487701
0,12,11068,-23.5504,35.1665,-16.6392,51.044201
0,12,11068,-23.5504,37.392399,-16.6392,53.2701
0,12,11068,-23.5504,39.061901,-16.6392,54.939602
0,12,11068,-23.5504,39.618401,-16.6392,55.496101
0,12,11068,-23.5504,40.1749,-16.6392,56.052601
0,12,11068,-23.5504,40.7314,-16.6392,56.6091
0,14,11070,19.469101,-4.143,22.1082,0.8699
0,14,11070,19.469101,-3.5872,22.1082,1.4257
0,14,11070,19.469101,-3.0314,22.1082,1.9815
0,14,11070,19.469101,-2.4756,22.1082,2.5373
0,14,11070,19.469101,-1.9198,22.1082,3.0931
0,14,11070,19.469101,-1.364,22.1082,3.6489
0,14,11070,19.469101,-0.8082,22.1082,4.2047
0,14,11070,19.469101,-0.2524,22.1082,4.7605
0,14,11070,19.469101,0.3034,22.1082,5.3163
0,14,11070,19.469101,0.8592,22.1082,5.8721
0,14,11070,19.469101,1.415,22.1082,6.4279
0,14,11070,19.469101,1.9707,22.1082,6.9837
0,14,11070,19.469101,2.5265,22.1082,7.5395
0,14,11070,19.469101,3.0823,22.1082,8.0953
0,14,11070,19.469101,3.6381,22.1082,8.6511
0,14,11070,19.469101,4.1939,22.1082,9.2069
0,14,11070,19.469101,4.7497,22.1082,9.7626
0,14,11070,19.469101,5.3055,22.1082,10.3184
0,14,11070,19.469101,5.8613,22.1082,10.8742
0,14,11070,19.469101,6.4171,22.1082,11.43
0,14,11070,19.469101,6.9729,22.1082,11.9858
0,14,11070,19.469101,7.5287,22.1082,12.5416
0,14,11070,19.469101,8.0845,22.1082,13.0974
0,14,11070,19.469101,8.6403,22.1082,13.6532
0,14,11070,19.469101,9.1961,22.1082,14.209
0,14,11070,19.469101,9.7519,22.1082,14.7648
0,14,11070,19.469101,10.3077,22.1082,15.3206
0,14,11070,19.469101,10.8635,22.1082,15.8764
0,14,11070,19.469101,11.4192,22.1082,16.432199
0,14,11070,19.469101,11.975,22.1082,16.988001
0,14,11070,19.469101,12.5308,22.1082,17.5438
0,14,11070,19.469101,13.0866,22.1082,18.0996
0,14,11070,19.469101,13.6424,22.1082,18.6553
0,14,11070,19.469101,14.1982,22.1082,19.2111
0,14,11070,19.469101,14.754,22.1082,19.766899
0,14,11070,19.469101,15.3098,22.1082,20.322701
0,14,11070,19.469101,15.8656,22.1082,20.8785
0,14,11070,19.469101,16.4214,22.1082,21.434299
0,14,11070,19.469101,17.533001,22.1082,22.5459
0,15,,13.0556,27.007401,14.1266,29.0306
0,15,,13.0556,27.569599,14.1266,29.5928
0,15,,13.0556,28.1318,14.1266,30.155001
0,15,,13.0556,28.693899,14.1266,30.7171
0,15,,13.0556,29.2561,14.1266,31.279301
0,15,,13.0556,29.8183,14.1266,31.8414
0,16,,9.3622,15.9812,11.2589,21.5474
0,16,,9.3622,16.545401,11.2589,22.1117
0,16,,9.3622,17.109699,11.2589,22.676001
0,16,,9.3622,17.674,11.2589,23.240299
0,16,,9.3622,18.2383,11.2589,23.804501
0,16,,9.3622,18.802601,11.2589,24.368799
0,16,,9.3622,19.366899,11.2589,24.9331
0,16,,9.3622,19.9312,11.2589,25.4974
0,16,,9.3622,20.495501,11.2589,26.061701
0,16,,9.3622,21.059799,11.2589,26.625999
0,16,,9.3622,21.6241,11.2589,27.1903
0,16,,9.3622,22.188299,11.2589,27.754601
0,16,,9.3622,22.7526,11.2589,28.318899
0,16,,9.3622,23.3169,11.2589,28.8832
0,16,,9.3622,23.881201,11.2589,29.447399
0,16,,9.3622,24.445499,11.2589,30.0117
0,16,,9.3622,25.0098,11.2589,30.576
0,16,,9.3622,25.5741,11.2589,31.140301
0,16,,9.3622,26.138399,11.2589,31.704599
0,16,,9.3622,26.7027,11.2589,32.268902
0,17,11071,-22.575199,10.6227,-19.8407,15.8101
0,17,11071,-22.575199,11.178,-19.8407,16.3654
0,17,11071,-22.575199,11.7334,-19.8407,16.920799
0,17,11071,-22.575199,12.2887,-19.8407,17.476101
0,17,11071,-22.575199,12.8441,-19.8407,18.0315
0,17,11071,-22.575199,13.3994,-19.8407,18.5868
0,17,11071,-22.575199,13.9548,-19.8407,19.1422
0,17,11071,-22.575199,15.0655,-19.8407,20.252899
0,17,11071,-22.575199,15.6208,-19.8407,20.808201
0,17,11071,-22.575199,16.176201,-19.8407,21.3636
0,17,11071,-22.575199,16.7316,-19.8407,21.9189
0,17,11071,-22.575199,17.2869,-19.8407,22.4743
0,17,11071,-22.575199,17.8423,-19.8407,23.0296
0,17,11071,-22.575199,18.3976,-19.8407,23.584999
0,17,11071,-22.575199,18.952999,-19.8407,24.1404
0,17,11071,-22.575199,19.508301,-19.8407,24.6957
0,17,11071,-22.575199,20.0637,-19.8407,25.251101
0,17,11071,-22.575199,20.618999,-19.8407,25.8064
0,17,11071,-22.575199,21.1744,-19.8407,26.361799
0,17,11071,-22.575199,21.7297,-19.8407,26.917101
0,17,11071,-22.575199,22.285101,-19.8407,27.4725
0,17,11071,-22.575199,22.840401,-19.8407,28.0278
0,17,11071,-22.575199,23.3958,-19.8407,28.5832
0,17,11071,-22.575199,23.9512,-19.8407,29.1385
0,17,11071,-22.575199,24.5065,-19.8407,29.693899
0,17,11071,-22.575199,25.061899,-19.8407,30.249201
0,17,11071,-22.575199,25.617201,-19.8407,30.8046
0,17,11071,-22.575199,26.1726,-19.8407,31.3599
0,17,11071,-22.575199,26.7279,-19.8407,31.9153
0,17,11071,-22.575199,27.2833,-19.8407,32.470699
0,17,11071,-22.575199,27.8386,-19.8407,33.026001
0,17,11071,-22.575199,28.393999,-19.8407,33.581402
0,17,11071,-22.575199,28.949301,-19.8407,34.1367
0,17,11071,-22.575199,29.5047,-19.8407,34.692101
0,17,11071,-22.575199,30.059999,-19.8407,35.247398
0,17,11071,-22.575199,30.6154,-19.8407,35.802799
0,17,11071,-22.575199,31.1707,-19.8407,36.358101
0,17,11071,-22.575199,31.726101,-19.8407,36.913502
0,17,11071,-22.575199,32.281502,-19.8407,37.4688
0,17,11071,-22.575199,32.8368,-19.8407,38.0242
0,17,11071,-22.575199,33.3922,-19.8407,38.579498
0,17,11071,-22.575199,33.947498,-19.8407,39.134899
0,17,11071,-22.575199,34.502899,-19.8407,39.690201
0,17,11071,-22.575199,35.058201,-19.8407,40.245602
0,17,11071,-22.575199,35.613602,-19.8407,40.800999
0,17,11071,-22.575199,36.1689,-19.8407,41.3563
0,17,11071,-22.575199,36.7243,-19.8407,41.911701
0,17,11071,-22.575199,37.279598,-19.8407,42.466999
0,17,11071,-22.575199,37.834999,-19.8407,43.0224
0,17,11071,-22.575199,38.390301,-19.8407,43.577702
0,17,11071,-22.575199,38.945702,-19.8407,44.133099
0,17,11071,-22.575199,39.500999,-19.8407,44.6884
0,17,11071,-22.575199,40.0564,-19.8407,45.243801
0,17,11071,-22.575199,40.611801,-19.8407,45.799099
0,17,11071,-22.575199,41.167099,-19.8407,46.3545
0,17,11071,-22.575199,41.7225,-19.8407,46.909801
0,17,11071,-22.575199,42.277802,-19.8407,47.465199
0,17,11071,-22.575199,42.833199,-19.8407,48.0205
0,17,11071,-22.575199,43.3885,-19.8407,48.575901
0,17,11071,-22.575199,43.943901,-19.8407,49.131302
0,17,11071,-22.575199,44.499199,-19.8407,49.6866
0,17,11071,-22.575199,45.0546,-19.8407,50.242001
0,17,11071,-22.575199,45.609901,-19.8407,50.797298
0,17,11071,-22.575199,46.165298,-19.8407,51.352699
0,17,11071,-22.575199,46.7206,-19.8407,51.908001
0,17,11071,-22.575199,47.276001,-19.8407,52.463402
0,17,11071,-22.575199,47.831299,-19.8407,53.0187
0,17,11071,-22.575199,48.3867,-19.8407,53.5741
0,17,11071,-22.575199,48.942101,-19.8407,54.129398
0,17,11071,-22.575199,49.497398,-19.8407,54.684799
0,17,11071,-22.575199,50.052799,-19.8407,55.240101
0,17,11071,-22.575199,50.608101,-19.8407,55.795502
0,17,11071,-22.575199,51.7188,-19.8407,56.9062
0,17,11071,-22.575199,52.829498,-19.8407,58.016899
0,19,,26.1724,-5.0965,28.159201,-1.4263
0,19,,26.1724,-4.5485,28.159201,-0.8782
0,19,,26.1724,-4.0005,28.159201,-0.3302
0,19,,26.1724,-3.4524,28.159201,0.2178
0,19,,26.1724,-2.9044,28.159201,0.7658
0,19,,26.1724,-2.3564,28.159201,1.3139
0,19,,26.1724,-1.8084,28.159201,1.8619
0,19,,26.1724,-1.2603,28.159201,2.4099
0,19,,26.1724,-0.7123,28.159201,2.958
0,19,,26.1724,-0.1643,28.159201,3.506
0,19,,26.1724,0.3838,28.159201,4.054
0,19,,26.1724,0.9318,28.159201,4.6021
0,19,,26.1724,1.4798,28.159201,5.1501
0,19,,26.1724,3.6719,28.159201,7.3422
0,19,,26.1724,4.22,28.159201,7.8902
0,19,,26.1724,4.768,28.159201,8.4383
0,19,,26.1724,5.316,28.159201,8.9863
0,19,,26.1724,5.864,28.159201,9.5343
0,19,,26.1724,6.4121,28.159201,10.0823
0,19,,26.1724,6.9601,28.159201,10.6304
0,19,,26.1724,7.5081,28.159201,11.1784
0,19,,26.1724,8.0562,28.159201,11.7264
0,19,,26.1724,8.6042,28.159201,12.2745
0,19,,26.1724,9.1522,28.159201,12.8225
0,19,,26.1724,9.7003,28.159201,13.3705
0,19,,26.1724,10.2483,28.159201,13.9185
0,19,,26.1724,11.3443,28.159201,15.0146
0,19,,26.1724,11.8924,28.159201,15.5626
0,19,,26.1724,12.4404,28.159201,16.110701
0,19,,26.1724,12.9884,28.159201,16.658701
0,19,,26.1724,13.5365,28.159201,17.206699
0,19,,26.1724,14.0845,28.159201,17.7547
0,19,,26.1724,14.6325,28.159201,18.302799
0,19,,26.1724,15.1805,28.159201,18.8508
0,19,,26.1724,15.7286,28.159201,19.3988
0,19,,26.1724,20.660801,28.159201,24.3311
0,19,,26.1724,21.2089,28.159201,24.879101
0,19,,26.1724,21.756901,28.159201,25.4272
0,19,,26.1724,22.304899,28.159201,25.975201
0,19,,26.1724,23.400999,28.159201,27.071199
0,19,,26.1724,25.045099,28.159201,28.7153
0,19,,26.1724,25.5931,28.159201,29.263399
0,19,,26.1724,26.1411,28.159201,29.811399
0,19,,26.1724,26.689199,28.159201,30.3594
0,19,,26.1724,27.2372,28.159201,30.9074
0,19,,26.1724,27.7852,28.159201,31.4555
0,19,,26.1724,28.3332,28.159201,32.003502
0,19,,26.1724,28.8813,28.159201,32.551498
0,19,,26.1724,29.4293,28.159201,33.099602
0,19,,26.1724,29.977301,28.159201,33.647598
0,19,,26.1724,30.5254,28.159201,34.195599
0,2,11064,9.9477,-34.388901,18.497101,-22.742001
0,2,11064,9.9477,-33.826801,18.497101,-22.179899
0,2,11064,9.9477,-33.264702,18.497101,-21.617701
0,2,11064,9.9477,-32.702599,18.497101,-21.055599
0,2,11064,9.9477,-32.140499,18.497101,-20.4935
0,2,11064,9.9477,-31.5783,18.497101,-19.9314
0,2,11064,9.9477,-31.016199,18.497101,-19.3692
0,2,11064,9.9477,-30.4541,18.497101,-18.8071
0,2,11064,9.9477,-29.892,18.497101,-18.245001
0,2,11064,9.9477,-29.329901,18.497101,-17.682899
0,2,11064,9.9477,-28.7677,18.497101,-17.1208
0,2,11064,9.9477,-28.205601,18.497101,-16.558599
0,2,11064,9.9477,-27.643499,18.497101,-15.9965
0,2,11064,9.9477,-27.0814,18.497101,-15.4344
0,2,11064,9.9477,-26.5193,18.497101,-14.8723
0,2,11064,9.9477,-25.9571,18.497101,-14.3102
0,2,11064,9.9477,-25.395,18.497101,-13.748
0,2,11064,9.9477,-24.832899,18.497101,-13.1859
0,2,11064,9.9477,-24.2708,18.497101,-12.6238
0,2,11064,9.9477,-23.708599,18.497101,-12.0617
0,2,11064,9.9477,-23.1465,18.497101,-11.4996
0,2,11064,9.9477,-22.5844,18.497101,-10.9374
0,2,11064,9.9477,-22.022301,18.497101,-10.3753
0,2,11064,9.9477,-21.460199,18.497101,-9.8132
0,2,11064,9.9477,-20.898001,18.497101,-9.2511
0,2,11064,9.9477,-20.335899,18.497101,-8.6889
0,2,11064,9.9477,-19.7738,18.497101,-8.1268
0,2,11064,9.9477,-19.2117,18.497101,-7.5647
0,2,11064,9.9477,-18.649599,18.497101,-7.0026
0,2,11064,9.9477,-18.0874,18.497101,-6.4405
0,2,11064,9.9477,-17.525299,18.497101,-5.8783
0,2,11064,9.9477,-16.9632,18.497101,-5.3162
0,2,11064,9.9477,-16.4011,18.497101,-4.7541
0,2,11064,9.9477,-15.839,18.497101,-4.192
0,2,11064,9.9477,-15.2768,18.497101,-3.6299
0,2,11064,9.9477,-14.7147,18.497101,-3.0677
0,2,11064,9.9477,-14.1526,18.497101,-2.5056
0,2,11064,9.9477,-13.5905,18.497101,-1.9435
0,2,11064,9.9477,-13.0283,18.497101,-1.3814
0,2,11064,9.9477,-12.4662,18.497101,-0.8193
0,2,11064,9.9477,-11.9041,18.497101,-0.2571
0,2,11064,9.9477,-11.342,18.497101,0.305
0,2,11064,9.9477,-10.7799,18.497101,0.8671
0,2,11064,9.9477,-10.2177,18.497101,1.4292
0,2,11064,9.9477,-9.6556,18.497101,1.9914
0,2,11064,9.9477,-9.0935,18.497101,2.5535
0,2,11064,9.9477,-8.5314,18.497101,3.1156
0,2,11064,9.9477,-7.9693,18.497101,3.6777
0,2,11064,9.9477,-7.4071,18.497101,4.2398
0,2,11064,9.9477,-6.845,18.497101,4.802
0,2,11064,9.9477,-6.2829,18.497101,5.3641
0,2,11064,9.9477,-5.7208,18.497101,5.9262
0,2,11064,9.9477,-5.1586,18.497101,6.4883
0,2,11064,9.9477,-4.5965,18.497101,7.0504
0,2,11064,9.9477,-4.0344,18.497101,7.6126
0,2,11064,9.9477,-3.4723,18.497101,8.1747
0,2,11064,9.9477,-2.9102,18.497101,8.7368
0,2,11064,9.9477,-2.348,18.497101,9.2989
0,2,11064,9.9477,-1.7859,18.497101,9.861
0,2,11064,9.9477,-1.2238,18.497101,10.4232
0,2,11064,9.9477,-0.6617,18.497101,10.9853
0,2,11064,9.9477,-0.0996,18.497101,11.5474
0,2,11064,9.9477,0.4626,18.497101,12.1095
0,2,11064,9.9477,1.0247,18.497101,12.6717
0,2,11064,9.9477,1.5868,18.497101,13.2338
0,2,11064,9.9477,2.1489,18.497101,13.7959
0,2,11064,9.9477,2.711,18.497101,14.358
0,2,11064,9.9477,3.2732,18.497101,14.9201
0,2,11064,9.9477,3.8353,18.497101,15.4823
0,2,11064,9.9477,4.3974,18.497101,16.044399
0,2,11064,9.9477,4.9595,18.497101,16.606501
0,2,11064,9.9477,5.5217,18.497101,17.1686
0,2,11064,9.9477,6.0838,18.497101,17.7307
0,2,11064,9.9477,6.6459,18.497101,18.2929
0,2,11064,9.9477,7.208,18.497101,18.855
0,2,11064,9.9477,7.7701,18.497101,19.417101
0,2,11064,9.9477,8.3323,18.497101,19.9792
0,2,11064,9.9477,8.8944,18.497101,20.541401
0,2,11064,9.9477,9.4565,18.497101,21.1035
0,2,11064,9.9477,10.0186,18.497101,21.6656
0,2,11064,9.9477,10.5807,18.497101,22.227699
0,2,11064,9.9477,11.1429,18.497101,22.789801
0,2,11064,9.9477,11.705,18.497101,23.351999
0,2,11064,9.9477,12.2671,18.497101,23.914101
0,2,11064,9.9477,12.8292,18.497101,24.4762
0,2,11064,9.9477,13.3913,18.497101,25.0383
0,2,11064,9.9477,13.9535,18.497101,25.600401
0,2,11064,9.9477,14.5156,18.497101,26.1626
0,2,11064,9.9477,15.0777,18.497101,26.724701
0,2,11064,9.9477,15.6398,18.497101,27.2868
0,2,11064,9.9477,16.202,18.497101,27.8489
0,2,11064,9.9477,16.764099,18.497101,28.410999
0,2,11064,9.9477,17.3262,18.497101,28.9732
0,2,11064,9.9477,17.8883,18.497101,29.535299
0,2,11064,9.9477,18.450399,18.497101,30.097401
0,2,11064,9.9477,19.0126,18.497101,30.6595
0,2,11064,9.9477,19.574699,18.497101,31.221701
0,2,11064,9.9477,20.136801,18.497101,31.7838
0,2,11064,9.9477,20.6989,18.497101,32.345901
0,2,11064,9.9477,21.261,18.497101,32.908001
0,2,11064,9.9477,21.8232,18.497101,33.4701
0,2,11064,9.9477,22.3853,18.497101,34.032299
0,2,11064,9.9477,26.320101,18.497101,37.967098
0,20,,25.692699,-2.9156,27.611099,0.48
0,20,,25.692699,-2.3669,27.611099,1.0287
0,20,,25.692699,-1.8182,27.611099,1.5774
0,20,,25.692699,-1.2695,27.611099,2.1261
0,20,,25.692699,-0.7208,27.611099,2.6748
0,20,,25.692699,-0.1721,27.611099,3.2235
0,20,,25.692699,0.3765,27.611099,3.7722
0,20,,25.692699,0.9252,27.611099,4.3209
