harp_num,t_rec,noaa_num,latdtmin,londtmin,latdtmax,londtmax
23,2010.05.23_12:00:00_TAI,,14.9176,15.5282,20.0137,22.827499
23,2010.05.22_22:00:00_TAI,,14.9176,7.7174,20.0137,15.0168
23,2010.05.23_11:00:00_TAI,,14.9176,14.9703,20.0137,22.2696
23,2010.05.22_23:00:00_TAI,,14.9176,8.2753,20.0137,15.5747
23,2010.05.23_00:00:00_TAI,,14.9176,8.8332,20.0137,16.132601
23,2010.05.22_20:00:00_TAI,,14.9176,6.6016,20.0137,13.901
23,2010.05.23_10:00:00_TAI,,14.9176,14.4123,20.0137,21.7117
23,2010.05.23_01:00:00_TAI,,14.9176,9.3912,20.0137,16.6905
23,2010.05.23_08:00:00_TAI,,14.9176,13.2965,20.0137,20.5959
23,2010.05.23_02:00:00_TAI,,14.9176,9.9491,20.0137,17.248501
23,2010.05.23_03:00:00_TAI,,14.9176,10.507,20.0137,17.8064
23,2010.05.23_07:00:00_TAI,,14.9176,12.7386,20.0137,20.038
23,2010.05.23_06:00:00_TAI,,14.9176,12.1807,20.0137,19.480101
23,2010.05.20_08:00:00_TAI,,14.9176,-26.872999,20.0137,-19.573601
23,2010.05.23_09:00:00_TAI,,14.9176,13.8544,20.0137,21.153799
23,2010.05.24_00:00:00_TAI,,14.9176,22.223101,20.0137,29.522499
23,2010.05.23_14:00:00_TAI,,14.9176,16.643999,20.0137,23.943399
23,2010.05.23_15:00:00_TAI,,14.9176,17.2019,20.0137,24.501301
23,2010.05.23_23:00:00_TAI,,14.9176,21.665199,20.0137,28.9646
23,2010.05.22_10:00:00_TAI,,14.9176,1.0225,20.0137,8.3219
23,2010.05.22_11:00:00_TAI,,14.9176,1.5804,20.0137,8.8798
23,2010.05.22_12:00:00_TAI,,14.9176,2.1383,20.0137,9.4377
23,2010.05.23_22:00:00_TAI,,14.9176,21.1073,20.0137,28.406601
23,2010.05.23_21:00:00_TAI,,14.9176,20.549299,20.0137,27.8487
23,2010.05.22_13:00:00_TAI,,14.9176,2.6962,20.0137,9.9956
23,2010.05.22_19:00:00_TAI,,14.9176,6.0437,20.0137,13.3431
23,2010.05.22_14:00:00_TAI,,14.9176,3.2542,20.0137,10.5535
23,2010.05.23_19:00:00_TAI,,14.9176,19.4335,20.0137,26.732901
23,2010.05.23_18:00:00_TAI,,14.9176,18.875601,20.0137,26.174999
23,2010.05.22_15:00:00_TAI,,14.9176,3.8121,20.0137,11.1115
23,2010.05.23_17:00:00_TAI,,14.9176,18.317699,20.0137,25.6171
23,2010.05.22_17:00:00_TAI,,14.9176,4.9279,20.0137,12.2273
23,2010.05.23_16:00:00_TAI,,14.9176,17.7598,20.0137,25.0592
23,2010.05.22_18:00:00_TAI,,14.9176,5.4858,20.0137,12.7852
23,2010.05.23_20:00:00_TAI,,14.9176,19.9914,20.0137,27.2908
23,2010.05.20_07:00:00_TAI,,14.9176,-27.430901,20.0137,-20.1315
23,2010.05.23_05:00:00_TAI,,14.9176,11.6228,20.0137,18.922199
23,2010.05.19_23:00:00_TAI,,14.9176,-31.8941,20.0137,-24.594801
23,2010.05.19_09:00:00_TAI,,14.9176,-39.704899,20.0137,-32.405499
23,2010.05.20_03:00:00_TAI,,14.9176,-29.6625,20.0137,-22.3631
23,2010.05.19_06:00:00_TAI,,14.9176,-41.378601,20.0137,-34.079201
23,2010.05.19_15:00:00_TAI,,14.9176,-36.357399,20.0137,-29.058001
23,2010.05.19_17:00:00_TAI,,14.9176,-35.2416,20.0137,-27.9422
23,2010.05.19_20:00:00_TAI,,14.9176,-33.567902,20.0137,-26.268499
23,2010.05.19_11:00:00_TAI,,14.9176,-38.5891,20.0137,-31.2897
23,2010.05.19_10:00:00_TAI,,14.9176,-39.146999,20.0137,-31.847601
23,2010.05.20_01:00:00_TAI,,14.9176,-30.778299,20.0137,-23.478901
23,2010.05.20_02:00:00_TAI,,14.9176,-30.2204,20.0137,-22.921
23,2010.05.19_16:00:00_TAI,,14.9176,-35.7995,20.0137,-28.500099
23,2010.05.19_22:00:00_TAI,,14.9176,-32.452099,20.0137,-25.1527
23,2010.05.19_08:00:00_TAI,,14.9176,-40.262798,20.0137,-32.963402
23,2010.05.19_21:00:00_TAI,,14.9176,-33.009998,20.0137,-25.7106
23,2010.05.19_07:00:00_TAI,,14.9176,-40.820702,20.0137,-33.521301
23,2010.05.20_00:00:00_TAI,,14.9176,-31.336201,20.0137,-24.0368
23,2010.05.19_05:00:00_TAI,,14.9176,-41.936501,20.0137,-34.6371
23,2010.05.19_19:00:00_TAI,,14.9176,-34.125801,20.0137,-26.826401
23,2010.05.19_13:00:00_TAI,,14.9176,-37.473202,20.0137,-30.173901
23,2010.05.19_04:00:00_TAI,,14.9176,-42.4944,20.0137,-35.195
23,2010.05.20_06:00:00_TAI,,14.9176,-27.9888,20.0137,-20.6894
23,2010.05.19_02:00:00_TAI,,14.9176,-43.610199,20.0137,-36.310902
23,2010.05.20_04:00:00_TAI,,14.9176,-29.104601,20.0137,-21.805201
23,2010.05.19_03:00:00_TAI,,14.9176,-43.052299,20.0137,-35.752899
23,2010.05.20_05:00:00_TAI,,14.9176,-28.5467,20.0137,-21.247299
23,2010.05.19_12:00:00_TAI,,14.9176,-38.031101,20.0137,-30.7318
23,2010.05.19_14:00:00_TAI,,14.9176,-36.915298,20.0137,-29.6159
24,2010.05.22_12:00:00_TAI,,12.8512,-15.0157,19.236099,-0.3587
24,2010.05.24_01:00:00_TAI,,12.8512,5.7449,19.236099,20.401899
24,2010.05.26_03:00:00_TAI,,12.8512,33.799702,19.236099,48.456799
24,2010.05.24_00:00:00_TAI,,12.8512,5.1838,19.236099,19.840799
24,2010.05.22_08:00:00_TAI,,12.8512,-17.260099,19.236099,-2.6031
24,2010.05.19_15:00:00_TAI,,12.8512,-53.7314,19.236099,-39.074402
24,2010.05.23_22:00:00_TAI,,12.8512,4.0616,19.236099,18.718599
24,2010.05.19_14:00:00_TAI,,12.8512,-54.2925,19.236099,-39.635502
24,2010.05.22_09:00:00_TAI,,12.8512,-16.698999,19.236099,-2.042
24,2010.05.22_11:00:00_TAI,,12.8512,-15.5768,19.236099,-0.9198
24,2010.05.23_23:00:00_TAI,,12.8512,4.6227,19.236099,19.279699
24,2010.05.26_04:00:00_TAI,,12.8512,34.360802,19.236099,49.017899
24,2010.05.22_10:00:00_TAI,,12.8512,-16.137899,19.236099,-1.4809
24,2010.05.26_05:00:00_TAI,,12.8512,34.921902,19.236099,49.578999
24,2010.05.22_07:00:00_TAI,,12.8512,-17.821199,19.236099,-3.1642
24,2010.05.25_18:00:00_TAI,,12.8512,28.7498,19.236099,43.406898
24,2010.05.22_06:00:00_TAI,,12.8512,-18.382299,19.236099,-3.7253
24,2010.05.24_11:00:00_TAI,,12.8512,11.3558,19.236099,26.012899
24,2010.05.21_19:00:00_TAI,,12.8512,-24.554399,19.236099,-9.8973
24,2010.05.24_10:00:00_TAI,,12.8512,10.7947,19.236099,25.451799
24,2010.05.24_09:00:00_TAI,,12.8512,10.2336,19.236099,24.890699
24,2010.05.21_20:00:00_TAI,,12.8512,-23.993299,19.236099,-9.3362
24,2010.05.20_06:00:00_TAI,,12.8512,-45.314999,19.236099,-30.6579
24,2010.05.19_19:00:00_TAI,,12.8512,-51.487,19.236099,-36.830002
24,2010.05.21_21:00:00_TAI,,12.8512,-23.432199,19.236099,-8.7751
24,2010.05.21_22:00:00_TAI,,12.8512,-22.871099,19.236099,-8.214
24,2010.05.24_07:00:00_TAI,,12.8512,9.1115,19.236099,23.768499
24,2010.05.21_23:00:00_TAI,,12.8512,-22.309999,19.236099,-7.6529
24,2010.05.24_02:00:00_TAI,,12.8512,6.306,19.236099,20.962999
24,2010.05.24_06:00:00_TAI,,12.8512,8.5504,19.236099,23.207399
24,2010.05.22_00:00:00_TAI,,12.8512,-21.748899,19.236099,-7.0918
24,2010.05.24_05:00:00_TAI,,12.8512,7.9893,19.236099,22.646299
24,2010.05.22_01:00:00_TAI,,12.8512,-21.187799,19.236099,-6.5307
24,2010.05.22_02:00:00_TAI,,12.8512,-20.626699,19.236099,-5.9696
24,2010.05.22_03:00:00_TAI,,12.8512,-20.065599,19.236099,-5.4085
24,2010.05.24_04:00:00_TAI,,12.8512,7.4282,19.236099,22.085199
24,2010.05.26_02:00:00_TAI,,12.8512,33.238602,19.236099,47.895699
24,2010.05.26_06:00:00_TAI,,12.8512,35.483002,19.236099,50.140099
24,2010.05.24_03:00:00_TAI,,12.8512,6.8671,19.236099,21.524099
24,2010.05.19_16:00:00_TAI,,12.8512,-53.1703,19.236099,-38.513302
24,2010.05.22_05:00:00_TAI,,12.8512,-18.943399,19.236099,-4.2864
24,2010.05.19_17:00:00_TAI,,12.8512,-52.6092,19.236099,-37.952202
24,2010.05.22_04:00:00_TAI,,12.8512,-19.504499,19.236099,-4.8474
24,2010.05.19_12:00:00_TAI,,12.8512,-55.4147,19.236099,-40.757702
24,2010.05.22_13:00:00_TAI,,12.8512,-14.4546,19.236099,0.2024
24,2010.05.23_13:00:00_TAI,,12.8512,-0.9883,19.236099,13.6688
24,2010.05.19_07:00:00_TAI,,12.8512,-58.2202,19.236099,-43.563099
24,2010.05.23_12:00:00_TAI,,12.8512,-1.5494,19.236099,13.1077
24,2010.05.22_22:00:00_TAI,,12.8512,-9.4048,19.236099,5.2523
24,2010.05.23_11:00:00_TAI,,12.8512,-2.1105,19.236099,12.5466
24,2010.05.26_13:00:00_TAI,,12.8512,39.410702,19.236099,54.067699
24,2010.05.22_23:00:00_TAI,,12.8512,-8.8437,19.236099,5.8134
24,2010.05.23_10:00:00_TAI,,12.8512,-2.6716,19.236099,11.9855
24,2010.05.19_06:00:00_TAI,,12.8512,-58.7813,19.236099,-44.124199
24,2010.05.23_09:00:00_TAI,,12.8512,-3.2327,19.236099,11.4244
24,2010.05.23_00:00:00_TAI,,12.8512,-8.2826,19.236099,6.3745
24,2010.05.23_01:00:00_TAI,,12.8512,-7.7215,19.236099,6.9356
24,2010.05.26_14:00:00_TAI,,12.8512,39.971802,19.236099,54.628799
24,2010.05.19_05:00:00_TAI,,12.8512,-59.3424,19.236099,-44.685299
24,2010.05.23_08:00:00_TAI,,12.8512,-3.7938,19.236099,10.8633
24,2010.05.19_04:00:00_TAI,,12.8512,-59.9035,19.236099,-45.246399
24,2010.05.23_02:00:00_TAI,,12.8512,-7.1604,19.236099,7.4967
24,2010.05.23_03:00:00_TAI,,12.8512,-6.5993,19.236099,8.0578
24,2010.05.19_03:00:00_TAI,,12.8512,-60.4646,19.236099,-45.807499
24,2010.05.23_07:00:00_TAI,,12.8512,-4.3549,19.236099,10.3022
24,2010.05.23_04:00:00_TAI,,12.8512,-6.0382,19.236099,8.6189
24,2010.05.23_06:00:00_TAI,,12.8512,-4.916,19.236099,9.7411
24,2010.05.23_05:00:00_TAI,,12.8512,-5.4771,19.236099,9.18
24,2010.05.22_21:00:00_TAI,,12.8512,-9.9659,19.236099,4.6912
24,2010.05.19_13:00:00_TAI,,12.8512,-54.8536,19.236099,-40.196602
24,2010.05.26_12:00:00_TAI,,12.8512,38.849602,19.236099,53.506599
24,2010.05.22_20:00:00_TAI,,12.8512,-10.5269,19.236099,4.1301
24,2010.05.23_21:00:00_TAI,,12.8512,3.5005,19.236099,18.157499
24,2010.05.23_20:00:00_TAI,,12.8512,2.9394,19.236099,17.596399
24,2010.05.22_14:00:00_TAI,,12.8512,-13.8935,19.236099,0.7635
24,2010.05.26_07:00:00_TAI,,12.8512,36.044102,19.236099,50.701199
24,2010.05.23_19:00:00_TAI,,12.8512,2.3783,19.236099,17.035299
24,2010.05.21_18:00:00_TAI,,12.8512,-25.115499,19.236099,-10.4584
24,2010.05.26_08:00:00_TAI,,12.8512,36.605202,19.236099,51.262299
24,2010.05.22_15:00:00_TAI,,12.8512,-13.3324,19.236099,1.3246
24,2010.05.23_18:00:00_TAI,,12.8512,1.8172,19.236099,16.474199
24,2010.05.19_11:00:00_TAI,,12.8512,-55.9758,19.236099,-41.318802
24,2010.05.26_09:00:00_TAI,,12.8512,37.166302,19.236099,51.823399
24,2010.05.22_16:00:00_TAI,,12.8512,-12.7713,19.236099,1.8857
24,2010.05.23_17:00:00_TAI,,12.8512,1.2561,19.236099,15.9131
24,2010.05.22_17:00:00_TAI,,12.8512,-12.2102,19.236099,2.4468
24,2010.05.23_16:00:00_TAI,,12.8512,0.695,19.236099,15.352
24,2010.05.19_10:00:00_TAI,,12.8512,-56.5369,19.236099,-41.879902
24,2010.05.26_10:00:00_TAI,,12.8512,37.727402,19.236099,52.384499
24,2010.05.22_18:00:00_TAI,,12.8512,-11.6491,19.236099,3.0079
24,2010.05.22_19:00:00_TAI,,12.8512,-11.088,19.236099,3.569
24,2010.05.19_09:00:00_TAI,,12.8512,-57.098,19.236099,-42.441002
24,2010.05.23_15:00:00_TAI,,12.8512,0.1339,19.236099,14.7909
24,2010.05.23_14:00:00_TAI,,12.8512,-0.4272,19.236099,14.2299
24,2010.05.26_11:00:00_TAI,,12.8512,38.288502,19.236099,52.945599
24,2010.05.19_08:00:00_TAI,,12.8512,-57.6591,19.236099,-43.002102
24,2010.05.21_17:00:00_TAI,,12.8512,-25.6766,19.236099,-11.0195
24,2010.05.24_08:00:00_TAI,,12.8512,9.6725,19.236099,24.329599
24,2010.05.21_01:00:00_TAI,,12.8512,-34.654099,19.236099,-19.997101
24,2010.05.25_09:00:00_TAI,,12.8512,23.700001,19.236099,38.356998
24,2010.05.20_20:00:00_TAI,,12.8512,-37.459599,19.236099,-22.802601
24,2010.05.20_01:00:00_TAI,,12.8512,-48.120499,19.236099,-33.463402
24,2010.05.20_21:00:00_TAI,,12.8512,-36.898499,19.236099,-22.241501
24,2010.05.25_08:00:00_TAI,,12.8512,23.138901,19.236099,37.795898
24,2010.05.25_07:00:00_TAI,,12.8512,22.577801,19.236099,37.234798
24,2010.05.20_22:00:00_TAI,,12.8512,-36.337399,19.236099,-21.680401
24,2010.05.25_06:00:00_TAI,,12.8512,22.016701,19.236099,36.673698
24,2010.05.20_23:00:00_TAI,,12.8512,-35.776299,19.236099,-21.119301
24,2010.05.25_05:00:00_TAI,,12.8512,21.455601,19.236099,36.112598
24,2010.05.20_19:00:00_TAI,,12.8512,-38.020699,19.236099,-23.363701
24,2010.05.21_00:00:00_TAI,,12.8512,-35.215199,19.236099,-20.558201
24,2010.05.25_22:00:00_TAI,,12.8512,30.9942,19.236099,45.651299
24,2010.05.25_03:00:00_TAI,,12.8512,20.333401,19.236099,34.990398
24,2010.05.21_02:00:00_TAI,,12.8512,-34.092999,19.236099,-19.436001
24,2010.05.20_00:00:00_TAI,,12.8512,-48.681599,19.236099,-34.024502
24,2010.05.25_02:00:00_TAI,,12.8512,19.772301,19.236099,34.429298
24,2010.05.25_01:00:00_TAI,,12.8512,19.211201,19.236099,33.868301
24,2010.05.21_03:00:00_TAI,,12.8512,-33.531898,19.236099,-18.874901
24,2010.05.21_04:00:00_TAI,,12.8512,-32.970798,19.236099,-18.313801
24,2010.05.21_05:00:00_TAI,,12.8512,-32.409698,19.236099,-17.752701
24,2010.05.25_00:00:00_TAI,,12.8512,18.650101,19.236099,33.307201
24,2010.05.25_04:00:00_TAI,,12.8512,20.894501,19.236099,35.551498
24,2010.05.25_10:00:00_TAI,,12.8512,24.261101,19.236099,38.918098
24,2010.05.25_21:00:00_TAI,,12.8512,30.4331,19.236099,45.090199
24,2010.05.20_18:00:00_TAI,,12.8512,-38.581799,19.236099,-23.924801
24,2010.05.20_07:00:00_TAI,,12.8512,-44.753899,19.236099,-30.0968
24,2010.05.20_08:00:00_TAI,,12.8512,-44.192799,19.236099,-29.5357
24,2010.05.25_19:00:00_TAI,,12.8512,29.3109,19.236099,43.967999
24,2010.05.25_17:00:00_TAI,,12.8512,28.188801,19.236099,42.845798
24,2010.05.20_05:00:00_TAI,,12.8512,-45.876099,19.236099,-31.219
24,2010.05.20_10:00:00_TAI,,12.8512,-43.070599,19.236099,-28.4135
24,2010.05.20_04:00:00_TAI,,12.8512,-46.437199,19.236099,-31.7801
24,2010.05.25_16:00:00_TAI,,12.8512,27.627701,19.236099,42.284698
24,2010.05.20_11:00:00_TAI,,12.8512,-42.509499,19.236099,-27.8524
24,2010.05.25_15:00:00_TAI,,12.8512,27.066601,19.236099,41.723598
24,2010.05.20_12:00:00_TAI,,12.8512,-41.948399,19.236099,-27.2913
24,2010.05.20_03:00:00_TAI,,12.8512,-46.998299,19.236099,-32.341202
24,2010.05.25_14:00:00_TAI,,12.8512,26.505501,19.236099,41.162498
24,2010.05.20_13:00:00_TAI,,12.8512,-41.387299,19.236099,-26.7302
24,2010.05.20_14:00:00_TAI,,12.8512,-40.826199,19.236099,-26.1691
24,2010.05.20_15:00:00_TAI,,12.8512,-40.265099,19.236099,-25.608
24,2010.05.25_13:00:00_TAI,,12.8512,25.944401,19.236099,40.601398
24,2010.05.20_16:00:00_TAI,,12.8512,-39.703999,19.236099,-25.0469
24,2010.05.20_02:00:00_TAI,,12.8512,-47.559399,19.236099,-32.902302
24,2010.05.25_12:00:00_TAI,,12.8512,25.383301,19.236099,40.040298
24,2010.05.20_17:00:00_TAI,,12.8512,-39.142899,19.236099,-24.4858
24,2010.05.25_11:00:00_TAI,,12.8512,24.822201,19.236099,39.479198
24,2010.05.25_20:00:00_TAI,,12.8512,29.872,19.236099,44.529099
24,2010.05.24_23:00:00_TAI,,12.8512,18.089001,19.236099,32.746101
24,2010.05.19_23:00:00_TAI,,12.8512,-49.242599,19.236099,-34.585602
24,2010.05.20_09:00:00_TAI,,12.8512,-43.631699,19.236099,-28.9746
24,2010.05.21_12:00:00_TAI,,12.8512,-28.4821,19.236099,-13.825
24,2010.05.26_00:00:00_TAI,,12.8512,32.116402,19.236099,46.773499
24,2010.05.21_10:00:00_TAI,,12.8512,-29.6042,19.236099,-14.9472
24,2010.05.24_19:00:00_TAI,,12.8512,15.8446,19.236099,30.501699
24,2010.05.24_15:00:00_TAI,,12.8512,13.6002,19.236099,28.257299
24,2010.05.24_18:00:00_TAI,,12.8512,15.2835,19.236099,29.940599
24,2010.05.24_17:00:00_TAI,,12.8512,14.7224,19.236099,29.379499
24,2010.05.21_09:00:00_TAI,,12.8512,-30.1653,19.236099,-15.5083
24,2010.05.21_08:00:00_TAI,,12.8512,-30.7264,19.236099,-16.069401
24,2010.05.19_20:00:00_TAI,,12.8512,-50.9259,19.236099,-36.268902
24,2010.05.21_15:00:00_TAI,,12.8512,-26.7988,19.236099,-12.1417
24,2010.05.21_11:00:00_TAI,,12.8512,-29.0432,19.236099,-14.3861
24,2010.05.24_20:00:00_TAI,,12.8512,16.405701,19.236099,31.062799
24,2010.05.24_14:00:00_TAI,,12.8512,13.0391,19.236099,27.696199
24,2010.05.19_21:00:00_TAI,,12.8512,-50.364799,19.236099,-35.707802
24,2010.05.21_13:00:00_TAI,,12.8512,-27.921,19.236099,-13.2639
24,2010.05.24_13:00:00_TAI,,12.8512,12.478,19.236099,27.135099
24,2010.05.24_12:00:00_TAI,,12.8512,11.9169,19.236099,26.573999
24,2010.05.25_23:00:00_TAI,,12.8512,31.5553,19.236099,46.212399
24,2010.05.21_16:00:00_TAI,,12.8512,-26.2377,19.236099,-11.5806
24,2010.05.21_06:00:00_TAI,,12.8512,-31.8486,19.236099,-17.191601
24,2010.05.24_22:00:00_TAI,,12.8512,17.527901,19.236099,32.185001
24,2010.05.21_14:00:00_TAI,,12.8512,-27.3599,19.236099,-12.7028
24,2010.05.24_16:00:00_TAI,,12.8512,14.1613,19.236099,28.818399
24,2010.05.19_22:00:00_TAI,,12.8512,-49.803699,19.236099,-35.146702
24,2010.05.21_07:00:00_TAI,,12.8512,-31.2875,19.236099,-16.630501
24,2010.05.24_21:00:00_TAI,,12.8512,16.966801,19.236099,31.623899
25,2010.05.23_11:00:00_TAI,,18.135799,8.5312,22.745199,17.265699
25,2010.05.24_06:00:00_TAI,,18.135799,19.0977,22.745199,27.832199
25,2010.05.25_13:00:00_TAI,,18.135799,36.337898,22.745199,45.072399
25,2010.05.23_12:00:00_TAI,,18.135799,9.0873,22.745199,17.8218
25,2010.05.25_14:00:00_TAI,,18.135799,36.894001,22.745199,45.628502
25,2010.05.25_12:00:00_TAI,,18.135799,35.7817,22.745199,44.5163
25,2010.05.24_15:00:00_TAI,,18.135799,24.1029,22.745199,32.837399
25,2010.05.25_20:00:00_TAI,,18.135799,40.230801,22.745199,48.965302
25,2010.05.23_23:00:00_TAI,,18.135799,15.2048,22.745199,23.939301
25,2010.05.24_07:00:00_TAI,,18.135799,19.653799,22.745199,28.388399
25,2010.05.25_18:00:00_TAI,,18.135799,39.1185,22.745199,47.8531
25,2010.05.23_06:00:00_TAI,,18.135799,5.7505,22.745199,14.485
25,2010.05.23_05:00:00_TAI,,18.135799,5.1944,22.745199,13.9289
25,2010.05.24_10:00:00_TAI,,18.135799,21.322201,22.745199,30.056801
25,2010.05.23_07:00:00_TAI,,18.135799,6.3066,22.745199,15.0411
25,2010.05.24_13:00:00_TAI,,18.135799,22.9907,22.745199,31.725201
25,2010.05.23_10:00:00_TAI,,18.135799,7.975,22.745199,16.709499
25,2010.05.25_17:00:00_TAI,,18.135799,38.562401,22.745199,47.296902
25,2010.05.24_09:00:00_TAI,,18.135799,20.7661,22.745199,29.500601
25,2010.05.23_08:00:00_TAI,,18.135799,6.8628,22.745199,15.5973
25,2010.05.26_00:00:00_TAI,,18.135799,42.455299,22.745199,51.189899
25,2010.05.25_19:00:00_TAI,,18.135799,39.674702,22.745199,48.409199
25,2010.05.23_09:00:00_TAI,,18.135799,7.4189,22.745199,16.1534
25,2010.05.24_14:00:00_TAI,,18.135799,23.546801,22.745199,32.2813
25,2010.05.25_16:00:00_TAI,,18.135799,38.006302,22.745199,46.740799
25,2010.05.24_08:00:00_TAI,,18.135799,20.209999,22.745199,28.9445
25,2010.05.23_14:00:00_TAI,,18.135799,10.1996,22.745199,18.934099
25,2010.05.25_11:00:00_TAI,,18.135799,35.225601,22.745199,43.960098
25,2010.05.23_19:00:00_TAI,,18.135799,12.9802,22.745199,21.714701
25,2010.05.25_03:00:00_TAI,,18.135799,30.776501,22.745199,39.511002
25,2010.05.24_12:00:00_TAI,,18.135799,22.4345,22.745199,31.169001
25,2010.05.24_01:00:00_TAI,,18.135799,16.316999,22.745199,25.0516
25,2010.05.23_20:00:00_TAI,,18.135799,13.5364,22.745199,22.270901
25,2010.05.24_21:00:00_TAI,,18.135799,27.439699,22.745199,36.174198
25,2010.05.25_02:00:00_TAI,,18.135799,30.2204,22.745199,38.954899
25,2010.05.23_21:00:00_TAI,,18.135799,14.0925,22.745199,22.827
25,2010.05.24_22:00:00_TAI,,18.135799,27.995899,22.745199,36.7304
25,2010.05.25_01:00:00_TAI,,18.135799,29.664301,22.745199,38.3988
25,2010.05.25_00:00:00_TAI,,18.135799,29.108101,22.745199,37.842602
25,2010.05.25_22:00:00_TAI,,18.135799,41.343102,22.745199,50.077599
25,2010.05.24_00:00:00_TAI,,18.135799,15.7609,22.745199,24.495399
25,2010.05.23_22:00:00_TAI,,18.135799,14.6486,22.745199,23.3832
25,2010.05.24_23:00:00_TAI,,18.135799,28.552,22.745199,37.286499
25,2010.05.25_04:00:00_TAI,,18.135799,31.332701,22.745199,40.0672
25,2010.05.24_02:00:00_TAI,,18.135799,16.873199,22.745199,25.6077
25,2010.05.23_18:00:00_TAI,,18.135799,12.4241,22.745199,21.1586
25,2010.05.25_05:00:00_TAI,,18.135799,31.8888,22.745199,40.623299
25,2010.05.24_17:00:00_TAI,,18.135799,25.2152,22.745199,33.949699
25,2010.05.23_13:00:00_TAI,,18.135799,9.6434,22.745199,18.377899
25,2010.05.25_10:00:00_TAI,,18.135799,34.669498,22.745199,43.403999
25,2010.05.24_05:00:00_TAI,,18.135799,18.541599,22.745199,27.2761
25,2010.05.24_04:00:00_TAI,,18.135799,17.985399,22.745199,26.719999
25,2010.05.25_09:00:00_TAI,,18.135799,34.1133,22.745199,42.847801
25,2010.05.24_18:00:00_TAI,,18.135799,25.771299,22.745199,34.505798
25,2010.05.24_16:00:00_TAI,,18.135799,24.6591,22.745199,33.3936
25,2010.05.23_15:00:00_TAI,,18.135799,10.7557,22.745199,19.4902
25,2010.05.24_03:00:00_TAI,,18.135799,17.4293,22.745199,26.163799
25,2010.05.25_23:00:00_TAI,,18.135799,41.8992,22.745199,50.633701
25,2010.05.25_07:00:00_TAI,,18.135799,33.001099,22.745199,41.7356
25,2010.05.24_19:00:00_TAI,,18.135799,26.327499,22.745199,35.062
25,2010.05.23_17:00:00_TAI,,18.135799,11.868,22.745199,20.602501
25,2010.05.24_20:00:00_TAI,,18.135799,26.8836,22.745199,35.618099
25,2010.05.25_06:00:00_TAI,,18.135799,32.444901,22.745199,41.179401
25,2010.05.23_16:00:00_TAI,,18.135799,11.3118,22.745199,20.046301
25,2010.05.24_11:00:00_TAI,,18.135799,21.878401,22.745199,30.6129
25,2010.05.20_03:00:00_TAI,,18.135799,-35.959599,22.745199,-27.2251
25,2010.05.21_07:00:00_TAI,,18.135799,-20.3878,22.745199,-11.6533
25,2010.05.22_04:00:00_TAI,,18.135799,-8.709,22.745199,0.0255
25,2010.05.20_19:00:00_TAI,,18.135799,-27.061399,22.745199,-18.3269
25,2010.05.22_05:00:00_TAI,,18.135799,-8.1529,22.745199,0.5816
25,2010.05.22_06:00:00_TAI,,18.135799,-7.5967,22.745199,1.1378
25,2010.05.20_18:00:00_TAI,,18.135799,-27.617599,22.745199,-18.882999
25,2010.05.22_07:00:00_TAI,,18.135799,-7.0406,22.745199,1.6939
25,2010.05.22_08:00:00_TAI,,18.135799,-6.4845,22.745199,2.2501
25,2010.05.20_17:00:00_TAI,,18.135799,-28.1737,22.745199,-19.439199
25,2010.05.22_09:00:00_TAI,,18.135799,-5.9283,22.745199,2.8062
25,2010.05.21_09:00:00_TAI,,18.135799,-19.2756,22.745199,-10.541
25,2010.05.20_15:00:00_TAI,,18.135799,-29.285999,22.745199,-20.5515
25,2010.05.22_10:00:00_TAI,,18.135799,-5.3722,22.745199,3.3623
25,2010.05.22_03:00:00_TAI,,18.135799,-9.2651,22.745199,-0.5306
25,2010.05.22_11:00:00_TAI,,18.135799,-4.8161,22.745199,3.9185
25,2010.05.22_12:00:00_TAI,,18.135799,-4.2599,22.745199,4.4746
25,2010.05.20_13:00:00_TAI,,18.135799,-30.398199,22.745199,-21.6637
25,2010.05.20_12:00:00_TAI,,18.135799,-30.954399,22.745199,-22.2199
25,2010.05.22_13:00:00_TAI,,18.135799,-3.7038,22.745199,5.0307
25,2010.05.20_11:00:00_TAI,,18.135799,-31.5105,22.745199,-22.775999
25,2010.05.20_10:00:00_TAI,,18.135799,-32.066601,22.745199,-23.3321
25,2010.05.22_14:00:00_TAI,,18.135799,-3.1477,22.745199,5.5869
25,2010.05.20_09:00:00_TAI,,18.135799,-32.622799,22.745199,-23.8883
25,2010.05.20_08:00:00_TAI,,18.135799,-33.178902,22.745199,-24.444401
25,2010.05.22_15:00:00_TAI,,18.135799,-2.5915,22.745199,6.143
25,2010.05.20_07:00:00_TAI,,18.135799,-33.735001,22.745199,-25.0005
25,2010.05.20_06:00:00_TAI,,18.135799,-34.291199,22.745199,-25.5567
25,2010.05.20_14:00:00_TAI,,18.135799,-29.8421,22.745199,-21.107599
25,2010.05.22_16:00:00_TAI,,18.135799,-2.0354,22.745199,6.6991
25,2010.05.22_02:00:00_TAI,,18.135799,-9.8213,22.745199,-1.0868
25,2010.05.20_20:00:00_TAI,,18.135799,-26.505301,22.745199,-17.7708
25,2010.05.21_08:00:00_TAI,,18.135799,-19.831699,22.745199,-11.0972
25,2010.05.21_10:00:00_TAI,,18.135799,-18.7194,22.745199,-9.9849
