,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,harpnum,t_rec,totusjh,totusjz,absnjzh,savncpp,usflux,area_acr,meangam,meangbt,meangbz,meangbh,meanjzh,meanjzd,latdtmin,latdtmax,londtmin,londtmax,t_rec,totbsq,totfz,epsz,totfy,totfx,epsy,epsx
0,25,2010.05.25_20:00:00_TAI,15.731,371928300000.0,0.964,167478700000.0,3.685795e+20,15.204384,24.192,104.425,105.032,31.404,-0.0015718,0.50643313,18.135799,22.745199,40.230801,48.965302,2010.05.25_20:00:00_TAI,1236300000.0,-111.06,-0.1704,-45.818,-363.58,0.0351,0.2789
0,25,2010.05.25_22:00:00_TAI,16.614,390380300000.0,1.627,95109260000.0,3.833342e+20,14.168835,24.441,110.439,111.13,35.776,-0.00257415,0.27890131,18.135799,22.745199,41.343102,50.077599,2010.05.25_22:00:00_TAI,1066200000.0,-148.97,-0.265,-18.814,-319.63,0.0167,0.2843
0,25,2010.05.25_23:00:00_TAI,14.761,343782800000.0,2.42,239290600000.0,3.656344e+20,15.691928,23.028,106.903,107.495,33.8,-0.00416568,0.76321143,18.135799,22.745199,41.8992,50.633701,2010.05.25_23:00:00_TAI,1058300000.0,-156.42,-0.2804,-24.834,-318.83,0.0223,0.2857
0,25,2010.05.26_00:00:00_TAI,16.127,372520100000.0,1.899,93955420000.0,3.859725e+20,14.503285,23.126,110.206,111.148,32.673,-0.00304753,0.27943236,18.135799,22.745199,42.455299,51.189899,2010.05.26_00:00:00_TAI,1060800000.0,-155.43,-0.2779,-34.364,-310.33,0.0307,0.2775
0,26,2010.05.20_17:00:00_TAI,29.514,769923200000.0,8.427,775791100000.0,2.541371e+20,14.435722,51.267,105.677,117.901,66.949,-0.01605164,2.74435782,-18.8064,-12.3459,-40.797798,-26.5989,2010.05.20_17:00:00_TAI,1309800000.0,212.04,0.3071,85.977,304.46,-0.0623,-0.2205
0,26,2010.05.20_18:00:00_TAI,66.696,1496515000000.0,6.58,159569400000.0,6.637136e+20,30.083113,49.659,127.122,131.75,69.426,-0.0055292,0.24903287,-18.8064,-12.3459,-40.237,-26.0382,2010.05.20_18:00:00_TAI,1676800000.0,263.77,0.2984,102.4,375.68,-0.0579,-0.2125
0,26,2010.05.20_19:00:00_TAI,99.229,2160991000000.0,10.59,725436500000.0,9.608901e+20,37.013569,47.058,110.456,115.634,69.12,-0.00637204,0.8106041,-18.8064,-12.3459,-39.676201,-25.4774,2010.05.20_19:00:00_TAI,1938400000.0,202.33,0.198,130.91,439.92,-0.0641,-0.2152
0,26,2010.05.20_20:00:00_TAI,111.382,2198230000000.0,4.338,792411500000.0,1.089487e+21,37.665436,47.156,130.043,130.752,77.986,-0.00254457,0.55758488,-18.8064,-12.3459,-39.115501,-24.916599,2010.05.20_20:00:00_TAI,1999900000.0,97.468,0.0924,140.42,426.98,-0.0666,-0.2025
0,26,2010.05.20_21:00:00_TAI,91.668,1883176000000.0,12.488,639255700000.0,1.072049e+21,41.431873,48.273,131.599,134.145,79.162,-0.00760053,-0.04917406,-18.8064,-12.3459,-38.554699,-24.3559,2010.05.20_21:00:00_TAI,2008700000.0,99.598,0.0941,144.17,405.7,-0.0681,-0.1916
0,26,2010.05.20_22:00:00_TAI,90.291,1957895000000.0,16.808,303682700000.0,1.088645e+21,39.744953,45.829,132.878,133.989,84.859,-0.01008284,-0.14204754,-18.8064,-12.3459,-37.9939,-23.795099,2010.05.20_22:00:00_TAI,2046900000.0,125.82,0.1166,126.24,402.45,-0.0585,-0.1865
0,26,2010.05.20_23:00:00_TAI,97.114,2053688000000.0,8.198,710948600000.0,1.176382e+21,42.032661,46.952,126.515,125.478,79.378,-0.00443139,0.42821631,-18.8064,-12.3459,-37.433201,-23.234301,2010.05.20_23:00:00_TAI,2082600000.0,130.52,0.1189,128.61,394.0,-0.0586,-0.1794
0,26,2010.05.21_00:00:00_TAI,95.019,1675629000000.0,6.467,146714300000.0,1.155803e+21,44.185928,45.03,135.612,133.743,84.874,-0.0039917,0.04997667,-18.8064,-12.3459,-36.872398,-22.673599,2010.05.21_00:00:00_TAI,2127900000.0,136.71,0.1219,123.2,387.5,-0.0549,-0.1727
0,26,2010.05.21_01:00:00_TAI,90.8,1552876000000.0,12.857,384032600000.0,1.160864e+21,46.361034,45.331,139.66,139.006,90.747,-0.00849235,0.04768126,-18.8064,-12.3459,-36.3116,-22.112801,2010.05.21_01:00:00_TAI,2168800000.0,127.41,0.1114,137.67,371.01,-0.0602,-0.1622
0,26,2010.05.21_02:00:00_TAI,87.305,1533830000000.0,11.646,546840700000.0,1.145283e+21,43.229607,46.525,131.738,129.869,88.396,-0.00754743,0.34344152,-18.8064,-12.3459,-35.7509,-21.552,2010.05.21_02:00:00_TAI,2142400000.0,136.03,0.1204,120.53,348.92,-0.0534,-0.1545
0,26,2010.05.21_03:00:00_TAI,89.002,1522795000000.0,7.521,368387800000.0,1.123031e+21,44.625912,46.221,135.486,132.391,91.716,-0.00512675,0.46596012,-18.8064,-12.3459,-35.190102,-20.991301,2010.05.21_03:00:00_TAI,2139300000.0,120.46,0.1068,136.42,341.75,-0.0605,-0.1515
0,26,2010.05.21_04:00:00_TAI,98.802,1684202000000.0,3.522,352625000000.0,1.121539e+21,44.14291,48.137,139.113,138.932,91.226,-0.00236858,0.43998715,-18.8064,-12.3459,-34.629299,-20.4305,2010.05.21_04:00:00_TAI,2151600000.0,102.08,0.09,131.54,344.19,-0.058,-0.1517
0,26,2010.05.21_05:00:00_TAI,91.176,1489269000000.0,14.718,446014100000.0,1.106025e+21,44.322929,44.216,155.376,155.012,97.089,-0.01143625,-0.44592267,-18.8064,-12.3459,-34.0686,-19.869699,2010.05.21_05:00:00_TAI,2241600000.0,113.63,0.0962,122.67,368.49,-0.0519,-0.1559
0,26,2010.05.21_06:00:00_TAI,83.006,1546923000000.0,11.377,669570400000.0,1.119352e+21,47.424225,45.648,143.8,144.459,89.159,-0.00793383,-0.86625886,-18.8064,-12.3459,-33.507801,-19.309,2010.05.21_06:00:00_TAI,2253300000.0,138.51,0.1166,124.85,357.06,-0.0525,-0.1503
0,26,2010.05.21_07:00:00_TAI,86.217,1818019000000.0,13.215,837291500000.0,1.131464e+21,49.825439,48.407,132.235,130.03,85.609,-0.0077734,-0.09056579,-18.8064,-12.3459,-32.946999,-18.748199,2010.05.21_07:00:00_TAI,2027600000.0,120.75,0.113,119.33,320.21,-0.0558,-0.1498
0,26,2010.05.21_08:00:00_TAI,100.756,2130069000000.0,23.389,939270500000.0,1.173074e+21,59.329056,47.308,134.572,133.098,86.557,-0.01300824,0.15224308,-18.8064,-12.3459,-32.386299,-18.187401,2010.05.21_08:00:00_TAI,1913900000.0,74.195,0.0735,106.99,333.98,-0.053,-0.1655
0,26,2010.05.21_09:00:00_TAI,116.392,3050153000000.0,13.836,1005251000000.0,1.335159e+21,63.263367,55.999,113.182,110.164,73.65,-0.00514921,0.69413382,-18.8064,-12.3459,-31.8255,-17.626699,2010.05.21_09:00:00_TAI,1967800000.0,64.988,0.0626,110.22,345.35,-0.0531,-0.1664
0,26,2010.05.21_10:00:00_TAI,149.176,3899939000000.0,19.639,1918453000000.0,1.620271e+21,73.416008,54.795,113.743,112.085,71.72,-0.00594935,0.03173543,-18.8064,-12.3459,-31.2647,-17.065901,2010.05.21_10:00:00_TAI,2128700000.0,29.479,0.0263,131.92,372.71,-0.0588,-0.1661
0,26,2010.05.21_11:00:00_TAI,185.579,5016772000000.0,36.306,2834373000000.0,1.899693e+21,85.515236,56.244,109.33,109.504,73.272,-0.00896897,0.25720564,-18.8064,-12.3459,-30.704,-16.5051,2010.05.21_11:00:00_TAI,2491300000.0,18.882,0.0144,140.83,437.9,-0.0536,-0.1667
0,26,2010.05.21_12:00:00_TAI,237.818,5753555000000.0,19.855,1956352000000.0,2.138479e+21,97.123558,56.245,115.967,117.809,78.093,-0.00462276,-0.08814438,-18.8064,-12.3459,-30.1432,-15.9444,2010.05.21_12:00:00_TAI,2866500000.0,5.9736,0.004,159.77,504.7,-0.0529,-0.167
0,26,2010.05.21_13:00:00_TAI,275.336,6064550000000.0,22.852,2948270000000.0,2.393564e+21,111.764977,55.728,117.04,120.012,78.394,-0.00490493,0.02977437,-18.8064,-12.3459,-29.582399,-15.3836,2010.05.21_13:00:00_TAI,3130900000.0,-19.887,-0.012,186.67,527.61,-0.0565,-0.1598
0,26,2010.05.21_14:00:00_TAI,300.336,6599225000000.0,46.492,3923248000000.0,2.690332e+21,120.937149,53.932,113.845,116.417,77.886,-0.00923738,0.41960272,-18.8064,-12.3459,-29.0217,-14.8228,2010.05.21_14:00:00_TAI,3475400000.0,-65.314,-0.0356,229.51,578.51,-0.0626,-0.1579
0,26,2010.05.21_15:00:00_TAI,323.477,6512928000000.0,51.196,3822367000000.0,2.872345e+21,131.046661,56.205,113.102,114.505,81.484,-0.00989476,-0.16446052,-18.8064,-12.3459,-28.460899,-14.2621,2010.05.21_15:00:00_TAI,3928900000.0,-59.578,-0.0288,220.73,550.57,-0.0533,-0.1329
0,26,2010.05.21_16:00:00_TAI,374.762,7020198000000.0,71.935,3032317000000.0,3.095038e+21,133.273346,57.386,113.801,114.367,82.166,-0.0132161,-0.02235348,-18.8064,-12.3459,-27.900101,-13.7013,2010.05.21_16:00:00_TAI,4502900000.0,-106.97,-0.0451,229.04,573.27,-0.0482,-0.1207
0,26,2010.05.21_17:00:00_TAI,401.801,7035850000000.0,75.685,3806039000000.0,3.29849e+21,136.376053,58.062,119.828,120.802,86.807,-0.01420255,0.02550183,-18.8064,-12.3459,-27.339399,-13.1405,2010.05.21_17:00:00_TAI,5229300000.0,-173.05,-0.0628,220.36,611.39,-0.04,-0.1109
0,26,2010.05.21_18:00:00_TAI,394.233,7192078000000.0,74.638,2471338000000.0,3.509373e+21,141.431,56.805,122.56,127.3,87.569,-0.01391197,0.19510205,-18.8064,-12.3459,-26.778601,-12.5798,2010.05.21_18:00:00_TAI,5653700000.0,-176.55,-0.0592,184.5,601.38,-0.031,-0.1009
0,26,2010.05.21_19:00:00_TAI,423.946,8470920000000.0,62.786,791114900000.0,3.901895e+21,153.850296,58.467,117.04,120.547,82.589,-0.00961797,0.02408341,-18.8064,-12.3459,-26.2178,-12.019,2010.05.21_19:00:00_TAI,5921400000.0,-238.45,-0.0764,205.24,573.73,-0.0329,-0.0919
0,26,2010.05.21_20:00:00_TAI,404.942,8351533000000.0,32.792,1421532000000.0,4.055549e+21,159.49913,58.06,110.797,113.709,78.697,-0.00471756,-0.37962952,-18.8064,-12.3459,-25.657101,-11.4582,2010.05.21_20:00:00_TAI,5854700000.0,-233.82,-0.0758,271.2,540.41,-0.0439,-0.0875
0,26,2010.05.21_21:00:00_TAI,384.031,7793836000000.0,48.286,1496193000000.0,4.080094e+21,169.860535,57.676,110.039,112.512,78.108,-0.00709776,0.0203658,-18.8064,-12.3459,-25.0963,-10.8975,2010.05.21_21:00:00_TAI,5899000000.0,-195.73,-0.0629,301.09,522.6,-0.0484,-0.084
0,26,2010.05.21_22:00:00_TAI,379.103,7813134000000.0,45.979,504256800000.0,4.146868e+21,171.768707,57.786,107.56,110.636,77.416,-0.0066665,-0.07841208,-18.8064,-12.3459,-24.5355,-10.3367,2010.05.21_22:00:00_TAI,6149300000.0,-161.35,-0.0498,308.57,492.76,-0.0476,-0.076
0,26,2010.05.21_23:00:00_TAI,377.852,7567672000000.0,36.713,1337536000000.0,4.270714e+21,179.908264,58.534,108.21,110.725,76.769,-0.0052245,-0.20609407,-18.8064,-12.3459,-23.9748,-9.7759,2010.05.21_23:00:00_TAI,6458500000.0,-188.85,-0.0555,314.53,469.5,-0.0462,-0.0689
0,26,2010.05.22_00:00:00_TAI,388.111,8017016000000.0,33.485,1508187000000.0,4.416043e+21,183.471237,58.424,106.673,107.914,76.374,-0.00463273,-0.06882633,-18.8064,-12.3459,-23.414,-9.2152,2010.05.22_00:00:00_TAI,6756600000.0,-205.1,-0.0576,339.12,466.38,-0.0476,-0.0655
0,26,2010.05.22_01:00:00_TAI,369.076,7690207000000.0,61.963,3053943000000.0,4.517847e+21,192.843735,57.76,105.245,107.469,74.856,-0.00850086,0.22412694,-18.8064,-12.3459,-22.853201,-8.6544,2010.05.22_01:00:00_TAI,6818900000.0,-200.06,-0.0557,360.54,450.37,-0.0501,-0.0626
0,26,2010.05.22_02:00:00_TAI,359.542,7516643000000.0,49.595,1504829000000.0,4.546675e+21,201.072418,57.403,101.821,102.31,72.055,-0.00667496,-0.02726203,-18.8064,-12.3459,-22.2925,-8.0936,2010.05.22_02:00:00_TAI,6761500000.0,-158.74,-0.0445,353.56,414.46,-0.0496,-0.0581
0,26,2010.05.22_03:00:00_TAI,356.732,7748668000000.0,56.462,1611944000000.0,4.548213e+21,214.546875,57.613,99.215,100.591,68.194,-0.00735085,0.01239745,-18.8064,-12.3459,-21.731701,-7.5329,2010.05.22_03:00:00_TAI,6650500000.0,-138.46,-0.0395,342.48,413.15,-0.0488,-0.0589
0,26,2010.05.22_04:00:00_TAI,378.821,7914906000000.0,68.788,2201598000000.0,4.704463e+21,222.258514,57.284,98.834,102.713,68.048,-0.00874493,0.02660374,-18.8064,-12.3459,-21.1709,-6.9721,2010.05.22_04:00:00_TAI,6848400000.0,-188.19,-0.0521,324.3,438.17,-0.0449,-0.0607
0,26,2010.05.22_05:00:00_TAI,391.66,8396937000000.0,69.777,2374989000000.0,4.785931e+21,235.390167,56.333,103.176,106.208,69.958,-0.00885605,0.0434482,-18.8064,-12.3459,-20.6101,-6.4113,2010.05.22_05:00:00_TAI,6842800000.0,-254.18,-0.0705,290.83,434.5,-0.0403,-0.0602
0,26,2010.05.22_06:00:00_TAI,387.626,7907347000000.0,68.428,2552927000000.0,4.645957e+21,236.613037,55.583,105.384,108.687,68.957,-0.00939424,0.11627626,-18.8064,-12.3459,-20.0494,-5.8506,2010.05.22_06:00:00_TAI,6826100000.0,-200.75,-0.0558,323.15,426.89,-0.0449,-0.0593
0,26,2010.05.22_07:00:00_TAI,369.399,8029743000000.0,84.363,4577962000000.0,4.709332e+21,242.967987,55.896,105.339,106.001,70.55,-0.01107123,0.33226183,-18.8064,-12.3459,-19.4886,-5.2898,2010.05.22_07:00:00_TAI,6763600000.0,-184.62,-0.0518,357.25,409.85,-0.0501,-0.0575
0,26,2010.05.22_08:00:00_TAI,380.759,8181078000000.0,91.584,3482030000000.0,4.623775e+21,249.436768,56.501,103.49,102.539,72.174,-0.01201579,0.24477752,-18.8064,-12.3459,-18.927799,-4.729,2010.05.22_08:00:00_TAI,6630500000.0,-132.76,-0.038,352.5,367.95,-0.0504,-0.0526
0,26,2010.05.22_09:00:00_TAI,380.932,8268924000000.0,106.524,4183513000000.0,4.659592e+21,255.314835,56.669,99.064,98.168,67.805,-0.01310262,0.20911631,-18.8064,-12.3459,-18.3671,-4.1683,2010.05.22_09:00:00_TAI,6406200000.0,-92.88,-0.0275,352.2,364.16,-0.0521,-0.0539
0,26,2010.05.22_10:00:00_TAI,384.277,8590352000000.0,97.142,3952843000000.0,4.738332e+21,254.396744,56.047,97.546,97.518,66.964,-0.01156314,-0.05177075,-18.8064,-12.3459,-17.806299,-3.6075,2010.05.22_10:00:00_TAI,6333300000.0,-146.63,-0.0439,340.87,338.98,-0.051,-0.0508
0,26,2010.05.22_11:00:00_TAI,378.595,8942466000000.0,93.573,3916509000000.0,4.806124e+21,257.096588,56.975,96.427,96.361,65.389,-0.01072587,0.09522086,-18.8064,-12.3459,-17.245501,-3.0467,2010.05.22_11:00:00_TAI,6364100000.0,-199.52,-0.0595,328.96,326.68,-0.049,-0.0487
0,26,2010.05.22_12:00:00_TAI,409.217,10547960000000.0,87.049,4608492000000.0,5.05873e+21,269.433807,58.965,94.236,94.783,65.166,-0.00878215,0.1142346,-18.8064,-12.3459,-16.684799,-2.486,2010.05.22_12:00:00_TAI,6568200000.0,-183.28,-0.0529,336.58,301.23,-0.0486,-0.0435
0,26,2010.05.22_13:00:00_TAI,439.881,10755780000000.0,95.216,5473658000000.0,5.237974e+21,276.045898,58.749,94.722,94.824,64.799,-0.00936057,0.1709616,-18.8064,-12.3459,-16.124001,-1.9252,2010.05.22_13:00:00_TAI,6690600000.0,-211.39,-0.0599,375.6,306.45,-0.0532,-0.0434
0,26,2010.05.22_14:00:00_TAI,440.642,10651450000000.0,101.156,3410255000000.0,5.438791e+21,286.91507,58.824,94.683,94.982,64.529,-0.00945293,0.07754828,-18.8064,-12.3459,-15.5632,-1.3644,2010.05.22_14:00:00_TAI,6852600000.0,-168.58,-0.0467,398.07,307.23,-0.0551,-0.0425
0,26,2010.05.22_15:00:00_TAI,464.772,11209870000000.0,89.365,3324671000000.0,5.653538e+21,291.811066,59.614,95.077,95.01,66.123,-0.00805452,-0.00483641,-18.8064,-12.3459,-15.0025,-0.8037,2010.05.22_15:00:00_TAI,7301400000.0,-121.64,-0.0316,418.71,260.64,-0.0544,-0.0339
0,26,2010.05.22_16:00:00_TAI,489.423,11648450000000.0,108.641,4059315000000.0,6.017209e+21,291.552032,59.692,97.77,98.295,68.006,-0.00955586,0.09942415,-18.8064,-12.3459,-14.4417,-0.2429,2010.05.22_16:00:00_TAI,8055500000.0,-235.24,-0.0554,458.56,238.6,-0.054,-0.0281
0,26,2010.05.22_17:00:00_TAI,514.318,11268580000000.0,137.952,4468711000000.0,6.13211e+21,291.10672,58.962,102.035,102.922,70.231,-0.013018,-0.00425037,-18.8064,-12.3459,-13.8809,0.3179,2010.05.22_17:00:00_TAI,8673300000.0,-303.55,-0.0664,449.55,261.13,-0.0492,-0.0286
0,26,2010.05.22_18:00:00_TAI,553.401,12986700000000.0,148.575,4415936000000.0,6.469067e+21,299.636841,59.446,99.472,102.034,69.777,-0.01286584,0.06055825,-18.8064,-12.3459,-13.3202,0.8786,2010.05.22_18:00:00_TAI,9071700000.0,-349.54,-0.0731,361.7,274.93,-0.0378,-0.0287
0,26,2010.05.22_19:00:00_TAI,562.227,13228820000000.0,141.267,4102578000000.0,6.676872e+21,305.759766,59.948,95.417,98.506,67.267,-0.01129231,0.03972765,-18.8064,-12.3459,-12.7594,1.4394,2010.05.22_19:00:00_TAI,9287700000.0,-333.85,-0.0682,398.17,213.23,-0.0407,-0.0218
0,26,2010.05.22_20:00:00_TAI,552.33,12296540000000.0,136.651,3305118000000.0,6.64249e+21,309.013275,60.252,92.95,95.922,67.185,-0.01106489,-0.06634212,-18.8064,-12.3459,-12.1986,2.0002,2010.05.22_20:00:00_TAI,9456700000.0,-186.6,-0.0374,424.49,194.4,-0.0426,-0.0195
0,26,2010.05.22_21:00:00_TAI,603.28,12992630000000.0,145.071,3196429000000.0,6.810422e+21,315.943085,60.552,96.041,99.391,69.95,-0.01175994,0.07563327,-18.8064,-12.3459,-11.6379,2.5609,2010.05.22_21:00:00_TAI,9988600000.0,-165.88,-0.0315,444.84,192.85,-0.0422,-0.0183
0,26,2010.05.22_22:00:00_TAI,624.646,12984740000000.0,149.036,3208662000000.0,6.922339e+21,311.505249,60.464,96.163,99.372,70.346,-0.01232415,0.17823902,-18.8064,-12.3459,-11.0771,3.1217,2010.05.22_22:00:00_TAI,10375000000.0,-237.04,-0.0433,438.36,184.49,-0.0401,-0.0169
0,26,2010.05.22_23:00:00_TAI,615.814,13003750000000.0,132.279,3808525000000.0,6.865294e+21,310.901062,60.93,95.233,97.315,68.762,-0.01093213,0.01112842,-18.8064,-12.3459,-10.5163,3.6825,2010.05.22_23:00:00_TAI,10390000000.0,-297.74,-0.0544,432.31,165.59,-0.0395,-0.0151
0,26,2010.05.23_00:00:00_TAI,585.784,12730460000000.0,115.966,2244522000000.0,6.850425e+21,305.433624,61.088,95.21,96.908,68.915,-0.00966867,0.05608574,-18.8064,-12.3459,-9.9556,4.2432,2010.05.23_00:00:00_TAI,10451000000.0,-281.48,-0.0511,439.78,164.36,-0.0399,-0.0149
0,26,2010.05.23_01:00:00_TAI,583.419,13029550000000.0,121.092,2760846000000.0,6.924792e+21,307.006409,61.634,92.408,94.248,66.651,-0.00969198,0.04065005,-18.8064,-12.3459,-9.3948,4.804,2010.05.23_01:00:00_TAI,10470000000.0,-304.99,-0.0553,457.62,137.71,-0.0415,-0.0125
0,26,2010.05.23_02:00:00_TAI,571.356,12471630000000.0,128.372,2967841000000.0,6.952977e+21,317.143097,61.117,91.146,92.414,65.764,-0.0102632,-0.12497623,-18.8064,-12.3459,-8.834,5.3648,2010.05.23_02:00:00_TAI,10447000000.0,-277.03,-0.0503,443.81,77.276,-0.0403,-0.007
0,26,2010.05.23_03:00:00_TAI,565.384,12577870000000.0,120.355,3564938000000.0,6.981383e+21,317.830933,61.191,89.725,90.136,64.984,-0.00930679,0.03989968,-18.8064,-12.3459,-8.2733,5.9255,2010.05.23_03:00:00_TAI,10310000000.0,-293.47,-0.054,453.27,-12.824,-0.0417,0.0012
0,26,2010.05.23_04:00:00_TAI,540.325,11945650000000.0,125.377,3965065000000.0,6.919803e+21,325.768127,60.232,92.558,93.154,66.603,-0.01001095,0.04034904,-18.8064,-12.3459,-7.7125,6.4863,2010.05.23_04:00:00_TAI,10176000000.0,-269.03,-0.0502,457.09,-26.275,-0.0426,0.0024
0,26,2010.05.23_05:00:00_TAI,553.513,12184040000000.0,129.815,2913615000000.0,7.084811e+21,328.357025,59.939,93.782,94.856,65.733,-0.01023937,0.20049535,-18.8064,-12.3459,-7.1517,7.0471,2010.05.23_05:00:00_TAI,10297000000.0,-417.64,-0.0769,450.23,-22.495,-0.0415,0.0021
0,26,2010.05.23_06:00:00_TAI,560.6,12395460000000.0,128.217,2195622000000.0,7.047558e+21,336.898987,59.147,95.272,96.456,65.604,-0.01043521,0.1385427,-18.8064,-12.3459,-6.591,7.6078,2010.05.23_06:00:00_TAI,10318000000.0,-440.72,-0.081,444.2,-10.209,-0.0408,0.0009
0,26,2010.05.23_07:00:00_TAI,554.161,11664680000000.0,101.76,1873548000000.0,6.75959e+21,340.979034,59.524,96.403,96.115,66.276,-0.00873549,0.19969666,-18.8064,-12.3459,-6.0302,8.1686,2010.05.23_07:00:00_TAI,10261000000.0,-336.87,-0.0623,522.74,-11.397,-0.0483,0.0011
0,26,2010.05.23_08:00:00_TAI,520.686,10990100000000.0,105.722,2037239000000.0,6.713497e+21,344.034454,59.131,97.026,94.992,67.583,-0.00916534,0.11296648,-18.8064,-12.3459,-5.4694,8.7294,2010.05.23_08:00:00_TAI,9953400000.0,-352.91,-0.0673,565.77,-93.885,-0.0539,0.0089
0,26,2010.05.23_09:00:00_TAI,494.734,10814860000000.0,94.959,1594517000000.0,6.593309e+21,344.729492,59.743,92.8,90.295,64.343,-0.00800057,0.09732071,-18.8064,-12.3459,-4.9087,9.2901,2010.05.23_09:00:00_TAI,9576600000.0,-326.2,-0.0646,551.03,-132.46,-0.0546,0.0131
0,26,2010.05.23_10:00:00_TAI,462.42,10026040000000.0,93.526,1736273000000.0,6.390206e+21,345.546753,59.412,91.255,89.468,63.614,-0.00806052,0.08850712,-18.8064,-12.3459,-4.3479,9.8509,2010.05.23_10:00:00_TAI,9204300000.0,-285.77,-0.0589,544.01,-161.2,-0.0561,0.0166
0,26,2010.05.23_11:00:00_TAI,467.315,10245420000000.0,95.47,1589748000000.0,6.336483e+21,351.703796,58.832,91.742,90.606,63.337,-0.00834095,0.03790212,-18.8064,-12.3459,-3.7871,10.4117,2010.05.23_11:00:00_TAI,9092200000.0,-279.01,-0.0582,519.9,-143.12,-0.0542,0.0149
0,26,2010.05.23_12:00:00_TAI,465.945,10111710000000.0,94.379,1681177000000.0,6.338447e+21,355.246918,57.828,92.925,91.561,62.895,-0.00824779,0.09254853,-18.8064,-12.3459,-3.2264,10.9724,2010.05.23_12:00:00_TAI,8890800000.0,-296.1,-0.0632,528.16,-140.55,-0.0563,0.015
0,26,2010.05.23_13:00:00_TAI,435.703,9768684000000.0,95.2,2143731000000.0,6.246825e+21,351.039154,58.111,91.875,89.295,62.692,-0.00849921,0.08768664,-18.8064,-12.3459,-2.6656,11.5332,2010.05.23_13:00:00_TAI,8880400000.0,-326.19,-0.0697,555.85,-167.79,-0.0594,0.0179
0,26,2010.05.23_14:00:00_TAI,435.853,9793067000000.0,91.612,1618599000000.0,6.260284e+21,359.375427,57.835,91.693,89.08,62.316,-0.00807226,0.01135308,-18.8064,-12.3459,-2.1048,12.094,2010.05.23_14:00:00_TAI,8836200000.0,-322.51,-0.0692,548.92,-196.24,-0.0589,0.0211
0,26,2010.05.23_15:00:00_TAI,454.249,10172060000000.0,87.607,1755733000000.0,6.263811e+21,361.730011,57.486,96.515,93.712,65.105,-0.00799041,0.02658677,-18.8064,-12.3459,-1.5441,12.6547,2010.05.23_15:00:00_TAI,9020600000.0,-346.98,-0.073,567.31,-171.3,-0.0596,0.018
0,26,2010.05.23_16:00:00_TAI,444.91,9887997000000.0,79.573,1286162000000.0,6.2666e+21,365.801514,56.909,98.617,97.224,64.437,-0.00749346,0.19451834,-18.8064,-12.3459,-0.9833,13.2155,2010.05.23_16:00:00_TAI,9189200000.0,-358.85,-0.0741,570.49,-174.99,-0.0589,0.0181
0,26,2010.05.23_17:00:00_TAI,474.815,10472030000000.0,82.595,1615601000000.0,6.349678e+21,369.346344,55.925,99.163,100.856,64.007,-0.00780595,0.27587736,-18.8064,-12.3459,-0.4225,13.7763,2010.05.23_17:00:00_TAI,9241300000.0,-369.9,-0.0759,568.91,-153.44,-0.0584,0.0157
0,26,2010.05.23_18:00:00_TAI,463.716,10907890000000.0,73.043,2153369000000.0,6.499546e+21,360.726654,56.374,95.904,96.276,61.337,-0.00622596,0.27698365,-18.8064,-12.3459,0.1382,14.3371,2010.05.23_18:00:00_TAI,8914900000.0,-473.63,-0.1008,562.37,-187.72,-0.0598,0.02
0,26,2010.05.23_19:00:00_TAI,447.252,10478490000000.0,61.511,1599115000000.0,6.29279e+21,360.300812,56.846,92.783,92.12,60.168,-0.00529173,0.25517833,-18.8064,-12.3459,0.699,14.8978,2010.05.23_19:00:00_TAI,8625600000.0,-390.02,-0.0858,570.8,-269.48,-0.0628,0.0296
0,26,2010.05.23_20:00:00_TAI,428.203,9735031000000.0,64.94,1248364000000.0,6.174739e+21,351.952728,55.699,95.154,94.166,62.351,-0.00596597,0.18484233,-18.8064,-12.3459,1.2598,15.4586,2010.05.23_20:00:00_TAI,8627600000.0,-340.29,-0.0748,598.95,-317.22,-0.0658,0.0349
0,26,2010.05.23_21:00:00_TAI,431.121,9576695000000.0,63.73,1020583000000.0,6.064144e+21,348.933899,56.201,96.188,95.204,62.674,-0.00605278,0.17978674,-18.8064,-12.3459,1.8205,16.0194,2010.05.23_21:00:00_TAI,8793400000.0,-352.99,-0.0761,611.9,-337.27,-0.066,0.0364
0,26,2010.05.23_22:00:00_TAI,424.565,9626115000000.0,59.713,1970370000000.0,5.97533e+21,351.701355,56.648,97.21,96.764,62.869,-0.0058468,0.35780507,-18.8064,-12.3459,2.3813,16.580099,2010.05.23_22:00:00_TAI,8855100000.0,-367.94,-0.0788,563.26,-336.84,-0.0603,0.0361
0,26,2010.05.23_23:00:00_TAI,431.005,9897455000000.0,67.548,1248528000000.0,5.980729e+21,356.268097,56.029,99.184,98.965,63.416,-0.00661197,0.22660856,-18.8064,-12.3459,2.9421,17.1409,2010.05.23_23:00:00_TAI,8683400000.0,-424.47,-0.0927,547.97,-319.92,-0.0599,0.0349
0,26,2010.05.24_00:00:00_TAI,438.74,10204750000000.0,63.514,1525210000000.0,6.079081e+21,359.748413,55.408,99.974,99.744,63.076,-0.0060779,0.2705951,-18.8064,-12.3459,3.5028,17.7017,2010.05.24_00:00:00_TAI,8648200000.0,-454.67,-0.0997,557.59,-337.68,-0.0611,0.037
